IDENTIFIKATOR_KLIJENTA,churn_risk_score,predicted_churn
DTQ4U335RPHH,5.264875243159938e-44,0
ZLTFTM9EHGNF,5.245240540054253e-44,0
MKFJXU2K1OK5,5.219373797295593e-44,0
3I5Q5PAGFT2P,5.197213546040662e-44,0
30WSANTJSGQW,5.180634980718931e-44,0
SK141C9JHSBH,5.177028640641714e-44,0
TPPRQGZIFJTC,5.176031028007605e-44,0
Y7K5G73QBI7O,5.155239936177146e-44,0
51Q00PGVQ9BJ,5.137478692282749e-44,0
I2HNMABYW89K,5.12295652367717e-44,0
OKY796HT7JWP,5.110245944106667e-44,0
HMSS9W8ERYP5,5.100792870039652e-44,0
9KIDF7J5QTH0,5.08456557556314e-44,0
UD2RIELBTT4T,5.081761953255553e-44,0
KXIBO9Z4OKN7,5.069833456672743e-44,0
K8JXA49F933B,5.068985117382438e-44,0
QQVHPJGMQH0M,5.052246274168226e-44,0
QO6USKOIL9O9,5.04279700012459e-44,0
VIPSGIZBDEYU,5.037948682502721e-44,0
VOGYJOXOUHU4,5.0299476970392e-44,0
KPUODNF6ATUF,5.022712910893022e-44,0
7ML6DY52D74H,5.016760977536222e-44,0
ERM3A9OSARTC,5.007421577012205e-44,0
T4HTRK660XFE,5.005989075018876e-44,0
ZCN0A8F0HUJT,4.991252855001675e-44,0
AU9MTIHH476N,4.988432968846896e-44,0
KW9ORKM5YX60,4.970270538414254e-44,0
IJVI8JZREQ96,4.9583879146379e-44,0
DNTR0I16EC6G,4.946736043144096e-44,0
MBJT9HUEMNUG,4.933765570615027e-44,0
5YL59RYP6BV5,4.932798469965433e-44,0
Q0I4FVNJ2J2H,4.921360469860465e-44,0
BML2IXGDGLX7,4.913326659796358e-44,0
4D9QEDF7QLDI,4.90501179088367e-44,0
USZTWCNT9THQ,4.88668855782779e-44,0
XVIYVKCF47YU,4.879663286627312e-44,0
S6RCFVLEK197,4.874686340384639e-44,0
DH1H4XCCNB9N,4.86636567295588e-44,0
ICHRM79XJAEK,4.857717982077163e-44,0
447ZLW1LIS3T,4.851700997423338e-44,0
PKJMA8FYINQI,4.848333343340491e-44,0
KCPQ59TRTPCR,4.847990706994939e-44,0
XUA4JDIAGDUY,4.838782816254584e-44,0
PKRTSTSB4V4Z,4.835746175057648e-44,0
GCJ487PY3S6Q,4.830967376985846e-44,0
4JN9WR8URBXO,4.81791143857372e-44,0
QWDQBN3RU9L5,4.817655721813284e-44,0
09RGSU4BQOEZ,4.782254805374206e-44,0
K5II6KH6UZDX,4.762546269020495e-44,0
NG5JVSLB63GR,4.744675947037926e-44,0
V8JJ48W5W2SL,4.713020864075307e-44,0
MVH9F0HMFFJ0,4.711431256495499e-44,0
XAESZX4CJI5M,4.708483039867069e-44,0
W8QWARUKTF02,4.704531355504031e-44,0
K881KR4NS6V2,4.692750390547748e-44,0
NDQ0QACWY2KJ,4.689631709398924e-44,0
GE7WJQ9YH98X,4.680285436569423e-44,0
Q3I2A0AR29GJ,4.656268499481868e-44,0
AN5EEH506SOP,4.643270016380232e-44,0
Y7A5QR5OCO95,4.640575268791425e-44,0
KQEK4JQ3YZR2,4.639218385423628e-44,0
XXL9GZR228V6,4.63915898345583e-44,0
JECNUG0UUZE7,4.629028996865782e-44,0
FQQOHR98S3YH,4.62198739698119e-44,0
R5QZ4HSXPU03,4.620604367698455e-44,0
JJRL3R5S27T7,4.59897544868658e-44,0
OAYTPK8SS4RC,4.59642443441838e-44,0
WMJFHZMROA9U,4.58814073394662e-44,0
MQBLN4FZ386I,4.574612541315518e-44,0
ZQUVLQMLB0SP,4.566288957892626e-44,0
7BPM042PZLKM,4.560039771408728e-44,0
Y0TMPP7UN2JM,4.556966088179894e-44,0
QGT1VM5WFQ5W,4.530844062312298e-44,0
VOET3ZRG1Z82,4.516108695103469e-44,0
ARKX31UGKP8K,4.510327589423115e-44,0
J3UWQO24G070,4.500124751791703e-44,0
H5M8SS4KV6TJ,4.494624592738231e-44,0
BE2D5CFJM1N7,4.485336411103903e-44,0
UX769EQ2VPNG,4.484415586311076e-44,0
G8D1WQ5XUL0F,4.478030919761067e-44,0
FZ6QMEWFHTUD,4.4562288296131726e-44,0
7YYXI7KIV2RF,4.453604792088029e-44,0
CNMD01D4N58T,4.453367561874095e-44,0
5O91HGNDDJ5M,4.4494329769002007e-44,0
IZGQNEPUDKO5,4.4315394775051377e-44,0
Q1FQHX5WRQ5F,4.4289260509057535e-44,0
YK8FHBIZKA70,4.427738886133132e-44,0
1NWYPWITKDMF,4.399596098675887e-44,0
CV018SGKWSP3,4.3990098330843934e-44,0
XUH85O953X9K,4.390586152510278e-44,0
8GAC39IRLWIB,4.3804602653065373e-44,0
MQASN8JJGK2H,4.376601870025061e-44,0
QA8CNP3AZVS4,4.3721079130628716e-44,0
4BQV617ZWLSH,4.3672306669372775e-44,0
4C5SJRJUBIHD,4.365407296521205e-44,0
MIZC99XSEMTC,4.3603341744594443e-44,0
OVFM8XR09V7Y,4.347335250352662e-44,0
G2OWH8B3D18T,4.324221241561006e-44,0
A0EGQXZ0W3J6,4.3239316050263806e-44,0
9S7XULENDKTK,4.320516504528893e-44,0
WSY8CZ3F48LH,4.308097326318624e-44,0
6OAP7TM8I6LX,4.299916554207674e-44,0
GNCRNWIA5JEI,4.2928167316273815e-44,0
MV1241GPUVUP,4.2746889537654675e-44,0
Y8KWHKK52ZW8,4.2684910633732435e-44,0
36CDRXVT8LJN,4.2604044597983955e-44,0
X5WD20H3OKYS,4.240827722607633e-44,0
ZPDHW2IFTY1J,4.2306737537314e-44,0
2NH6JKHQTTM4,4.1979594866967e-44,0
R25X9D240NNC,4.167094910871187e-44,0
CF5I4R2GD1S2,4.1409893534050825e-44,0
TEQ46VCAPNHV,4.134399926141918e-44,0
IB7VK55DR9VA,4.129213405215742e-44,0
MNHVJTMOGB8C,4.1198279965813113e-44,0
QH2HC8UM9U8J,4.116582845824372e-44,0
YF3NBAQ0WOQX,4.1089065977198207e-44,0
XOCP5YEDTX6Y,4.1047304019608026e-44,0
8J8V1PI7URMM,4.097582082954177e-44,0
Z8EVQOKMF6FN,4.0880764427684227e-44,0
TQMWS87EQJ8Q,4.0777734222307943e-44,0
VDFM5YX83O7T,4.0767009381220767e-44,0
JOO92ADJ14BM,4.0750556921373286e-44,0
XKP9V6HVUZWL,4.070550608675998e-44,0
3HRDC3EKH8JY,4.06194756069883e-44,0
UHHU9RY9EMSA,4.059383414736322e-44,0
XGBAYVIGZVJX,4.0531446836105846e-44,0
O0JV96ASCHFR,4.050926798283641e-44,0
RPN3JT0YRVLE,4.046249411612567e-44,0
NWZ4IEH1TZ6I,4.043860973226511e-44,0
OLTEYMOKCTTD,4.0383398584198337e-44,0
6O75UH0J3A3M,4.0277421134440085e-44,0
WE02KJA7L3VC,4.006525315839153e-44,0
VMYFXCZPQILD,4.002453898632201e-44,0
TH62M2J3B0FN,3.998209639153817e-44,0
B3XV0E5IUL00,3.99027551453942e-44,0
ILP209CQFKPB,3.972895801504637e-44,0
NZ13MVTWIOA4,3.970330330034107e-44,0
PXLETJJ41FCY,3.9700148435127217e-44,0
1P3PB28PB4OX,3.949851120972345e-44,0
598G949WA8EZ,3.9483753146381385e-44,0
8PWDQBG5UBAZ,3.946994650988387e-44,0
10Z3ZCAVK5Z1,3.932218239124593e-44,0
0QPXNYCXLYRS,3.915520927063538e-44,0
I6QL4OEWTCT3,3.9099084628549553e-44,0
W4HU9UVB8Z05,3.9094156954964644e-44,0
61P7K4I82ZCT,3.898493839085014e-44,0
P7CHRH1OEQ02,3.875656931263484e-44,0
Y9LGHEGVZ3JE,3.858485939549025e-44,0
C5BBVQM745MW,3.858425340177358e-44,0
ARJYCHTSRPIQ,3.855739124188437e-44,0
L8NH5MS46WMY,3.8452615106781375e-44,0
290NOZ3AD844,3.843463331222051e-44,0
MUCOCSGZ45LL,3.843246253958687e-44,0
FKKX4QLCJNY1,3.807148156089112e-44,0
WMER5Y9MV6KQ,3.789709084337419e-44,0
X4LI45TTVKDG,3.7805485424408053e-44,0
GD7RLWYOILO3,3.7590482855117816e-44,0
41P2CKTNCXVV,3.7368932558296786e-44,0
IFAKVPVXBGAV,3.7335371273258004e-44,0
WKVSDRH3YEG5,3.716229123488834e-44,0
YUWJS9O65U6D,3.6983266085745617e-44,0
CR2JH3VJ659N,3.6817418814784134e-44,0
S2E1TSKOUH8D,3.6806733079999277e-44,0
PHLKGC9H423J,3.6761124132223e-44,0
HW5YQ0VQKCF3,3.6581889494827084e-44,0
XMLEXQ8WG5JA,3.657567505679861e-44,0
SAXLKO8Z7V5A,3.6377599080569254e-44,0
6L6LKOCQ6STW,3.636591591754299e-44,0
A60FB7JYJ8MG,3.6360402532905634e-44,0
P3ZK0XNE508Q,3.6332967113586766e-44,0
IS66YIWUCKGY,3.6182432140491294e-44,0
2ACOIGTBB67P,3.605590266143338e-44,0
8E78KNKWC9KG,3.5993286165880054e-44,0
N9FRSH5UMJCX,3.5888794231848515e-44,0
T35O6EJUWVQ3,3.583346159121194e-44,0
5OR0H0AC84EX,3.5779296700968585e-44,0
AO17LZ345192,3.5768751828610956e-44,0
5N3BXRYQOB7U,3.5716015413048457e-44,0
RGFNOREDJOSI,3.568982388308766e-44,0
Q5CFRFTFIJ3L,3.568608160080563e-44,0
53C9DK7F90IQ,3.556890467993196e-44,0
17Y54CV1J6KE,3.5527584845622524e-44,0
32CJZW30BR3O,3.548778130780606e-44,0
2UPXZZVOHH6V,3.548400266127303e-44,0
Y5RXNTAM3FCH,3.546823944468171e-44,0
M0QOFPEH4JVT,3.5460718803991646e-44,0
H559UMMUES0I,3.5450844646935414e-44,0
45FRICQOR249,3.5335298441966653e-44,0
4CNANNDQQWHN,3.5256772017727045e-44,0
DG18Y0C29DYQ,3.5239086482392813e-44,0
86JK5HR9XQZT,3.5227712719863963e-44,0
AWFZ5738Y39Z,3.5221017199984745e-44,0
NCTTUUQ6C3NS,3.516991069596502e-44,0
0A01AY86RLWP,3.511687310710594e-44,0
TQS4A2AM2YNQ,3.5105302511705993e-44,0
TSX5WTBFVCHX,3.508046689808525e-44,0
B9O9GC8E3PS0,3.5015835854957907e-44,0
H3E1NXNC0Q5R,3.5015035866457237e-44,0
82UICNCT1EPJ,3.469236491665356e-44,0
UQITT5SO7AGV,3.4660063915831317e-44,0
MV02I2X47XL6,3.4570965536861836e-44,0
Z6EIDCHTRD0H,3.4525155243242267e-44,0
E9ORO2AVKXYB,3.4260338886849187e-44,0
TJFM8U8W6PRZ,3.4163852251219273e-44,0
F5FXT02NOGDV,3.413783126309801e-44,0
E8CS7RDG2IAV,3.410140958577236e-44,0
ZKPJZTRH7GKL,3.4056188680153373e-44,0
LKCWN0KURYR0,3.400985782635512e-44,0
RENOJHZ0CDJR,3.394653125975813e-44,0
GC33T5CTUIAT,3.389461234475624e-44,0
AFAAINS08U17,3.388418653454966e-44,0
C3K3SAF99GTY,3.382790569710966e-44,0
I9RSQ58PW8OD,3.373455618221034e-44,0
3AMA16RSUPO7,3.3390023143817493e-44,0
05Z32JK4ERUX,3.327495229772629e-44,0
ZHWKR5JIIR4I,3.3256487767703973e-44,0
ZPJ780E9QRIM,3.3204110967931985e-44,0
5QOXQ5D26MUY,3.309979386300706e-44,0
2SAEIX1K3Y60,3.3093689353954363e-44,0
T5T9WYKH3SWT,3.306917675938747e-44,0
6RI6SK4MJVQB,3.298565669296668e-44,0
58SED8S0TKWR,3.287206723121116e-44,0
QONQEXBMLN3C,3.280091927397058e-44,0
TRUKR0OIEEI0,3.274667671861848e-44,0
K4XXLPJ0H8A2,3.273456198671639e-44,0
NGJYYLQK8GWQ,3.2633422120456943e-44,0
H058LIPH6YEQ,3.250047214714156e-44,0
V5MVEMQY5H6Z,3.245665483235807e-44,0
GM6O9SC9VW8I,3.2331842382869765e-44,0
GNNASCNPQ447,3.2308878078045774e-44,0
N05C0OZ1MKDJ,3.209331601009007e-44,0
70SKCX13GSFG,3.196171555178393e-44,0
L3D5W9N3SNOE,3.1890221412468116e-44,0
IU07U1E8LS7H,3.1813726837616817e-44,0
JCGB4HCLF1N7,3.180960417874688e-44,0
S89FZY5LL4I5,3.180326880495054e-44,0
W6S0N3V6OESU,3.176390733133022e-44,0
MUZL5JE8JC1K,3.165339044794442e-44,0
E6VRV12HP7M0,3.161498418985798e-44,0
O7SRVAXU15RK,3.159645462718647e-44,0
13X4WWPO20A9,3.14380111257914e-44,0
8O6MMFUM6PCO,3.138211700414477e-44,0
TGXNAO7A02WN,3.131319588424245e-44,0
D9PNASBEQF8D,3.113224639028599e-44,0
H831TWY8GJHA,3.0988346964306016e-44,0
J71AJDHQMDX2,3.094765154116532e-44,0
4UJZW1DD15SF,3.087154761523918e-44,0
SY2RY75EKPUE,3.068362855646429e-44,0
JP7PYAIBDU58,3.065135798758239e-44,0
FNHZC5FYU7WL,3.042810015138112e-44,0
CE8VFWA8HSLZ,3.0387800018827274e-44,0
CYJ88IC3HTDZ,3.028990861787803e-44,0
GYVP1ZB10P1H,3.027948594548981e-44,0
LPY129Y4QBUX,3.022649705716821e-44,0
M0ZW2T7KV7QH,3.0190046854009034e-44,0
Y41UQN914JBP,3.0158623076059344e-44,0
OI7OV4V90IRT,3.013105212360688e-44,0
YA5MTRIYKI4H,2.993759481561578e-44,0
DE19Y5NHBDI9,2.976819282640924e-44,0
VO1QMYWR4RE0,2.939748529991351e-44,0
P023W4A6TDNR,2.9392504785788863e-44,0
6ESZWFAY5Z42,2.9208557868796567e-44,0
6YONA20RO2YW,2.9045779652880806e-44,0
1BR6SFEG0OT1,2.904516105453e-44,0
YOFF137XVKWI,2.9042867719279395e-44,0
AQP5HE4Y1AWV,2.904160351128083e-44,0
X7NCN4XT5KUR,2.8971090935278295e-44,0
881SOCLAN2HW,2.869499170366586e-44,0
QF4PXSKUGXHV,2.8611503642151283e-44,0
4XP3LWONUF9W,2.8475415138425496e-44,0
7DVEL93LFQBK,2.8373369457871727e-44,0
VE4MHDKTOW87,2.8349954035005336e-44,0
A6UHS63KNFMO,2.834683492490592e-44,0
D8HJZ49N5VJP,2.8316529341976805e-44,0
MRVGFILX0557,2.8222633613465036e-44,0
GGD28PVGT0NA,2.814079214305676e-44,0
MD09SY9GYT25,2.767885369102449e-44,0
CSTVXMCYMH62,2.762938368841985e-44,0
CB1HW180HYMH,2.7406474099891895e-44,0
4X755J93JJ19,2.722170519263313e-44,0
D8B4H46RPZY7,2.7203959407778217e-44,0
IGYKMIXITVG5,2.7140235016348814e-44,0
VXFHBDOUZY8Z,2.7135992486274545e-44,0
8G4O7TCOOA01,2.697758217927808e-44,0
WIEY7BFH6JMD,2.6912578795338496e-44,0
T9O9C5OTN4IR,2.680191694893569e-44,0
YI2MYIBSEMRP,2.6596068696025304e-44,0
BRFFW9Y7L7JC,2.6581051037749245e-44,0
HBJIHFKM7WU8,2.654469194232936e-44,0
FNRM2591UQIQ,2.6174870605111336e-44,0
G840IUCK1F7O,2.609080117907469e-44,0
J9JZPROHBV6J,2.590000567388449e-44,0
UIH57JWB7LRI,2.5682493120109203e-44,0
58TLZ3XWCRXB,2.5528358768392967e-44,0
2DU4SV6VUPZ8,2.537389519368186e-44,0
UKLVQWYSLH83,2.5323972375839815e-44,0
L4Z75ZVZ5Y67,2.5285902049584626e-44,0
EWXFQ4C0Q6EH,2.5195480268621054e-44,0
SUPMINVXT9DM,2.5170969520105184e-44,0
4AWQUOHEUBA9,2.484233931662189e-44,0
O7RAN7TU71U6,2.473370397140683e-44,0
B4D2M0FTTBS1,2.469511408365222e-44,0
N4DZOK9N4EHP,2.46810218724898e-44,0
2Q3GJLS6MJCU,2.462486688374877e-44,0
4K7OW6ZJRC3B,2.4536062301360387e-44,0
0YT3F2Y4OSF5,2.4527829863139666e-44,0
IGDQ6TGVWOXP,2.43857668663885e-44,0
ZB4ZQRI6G756,2.430037174481625e-44,0
82A7NAQKPXRA,2.4135072464640905e-44,0
NFDAH2NJK1YR,2.3835080641738216e-44,0
I4OKSFKKNND5,2.345800390148761e-44,0
3SJDF5CCABP2,2.333712440217099e-44,0
FIBDBCJVMG8V,2.3268984234147416e-44,0
6K4O3XOGWZK2,2.3039249667479234e-44,0
V84Y0OLK6592,2.282768162921975e-44,0
6YDTAHQOBQ5A,2.276614324291627e-44,0
ZJRTAFIAFHWC,2.2730918490321884e-44,0
XVM73OCDZG3L,2.255449376264507e-44,0
IDTOX6YNV1RB,2.2378804420335941e-44,0
MGY6JHXS5KOS,2.2196905353341775e-44,0
RWSLZRZZLVMT,2.198830639523238e-44,0
O8KXU0KW3P8A,2.1851312357888065e-44,0
FITH01MJXGXI,2.182807475210526e-44,0
ZFI24X1L7H9S,2.162071659182479e-44,0
BE8OWHKBYHIQ,2.1612177980376844e-44,0
XT2IW7103B3F,2.143923122866504e-44,0
VO93JKY3U43X,2.127488099600688e-44,0
DTGG9S9BJOTR,2.0665185269783552e-44,0
SDRCI8OXHBZ8,2.059665781964319e-44,0
4QX0DFG7XF2X,2.055930329353355e-44,0
2T63RYEV650X,2.0519904864361252e-44,0
L01GBATZMGEJ,2.0329305159285984e-44,0
GG7G0BOJ3WAI,1.9977474423936155e-44,0
TNJW1Y41VAFT,1.9608999385727078e-44,0
O2DAK34199FB,1.9393105103639542e-44,0
MO8DLOIF6D2Y,1.8593135190909697e-44,0
LH55YYNKS7YM,1.8164699208536615e-44,0
YJVOU5FSI2QY,1.799105144842603e-44,0
6QEYYRX5O3KK,1.7847311305469933e-44,0
IH4XXBZ6J0VO,1.770845278534546e-44,0
D7JLF2T87Z96,1.7502440737567828e-44,0
WH8V9591LY7O,1.724559308863476e-44,0
ET8OP4U7798G,1.7235155866465238e-44,0
CBH44P42AE5T,1.6134525250431708e-44,0
20D90RQQ7JSJ,1.5831839291718196e-44,0
EE3GR1ANBP3X,1.5802623987893115e-44,0
U3X7JD49DO8G,1.578834136481471e-44,0
VFS5DTWYAYXJ,1.578110528401119e-44,0
7PJU2S579P5Q,1.5556406563948412e-44,0
6XU3PJATNUQU,1.5385884518632497e-44,0
CAXI6IMHIBW1,1.5294088753805602e-44,0
5ZPMTZGE269P,1.5114168062998995e-44,0
957OQKASLY41,1.4937556041811348e-44,0
0TX4ELZCUQ2M,1.489361766638984e-44,0
IIHALC7EBMPO,1.447950938462751e-44,0
HCYVBIZM2HYW,1.4442479617813535e-44,0
3AUPWSZ9C7FE,1.4359576052349735e-44,0
DFAZE1A8MEDD,1.435160553144005e-44,0
55VMFY3VOGJ6,1.3718248828172138e-44,0
31DDIHYSHNFA,1.3578871699743321e-44,0
PCXCOB06W0HP,1.3420242156085823e-44,0
4FM1M8L5FDL4,1.3386621327458053e-44,0
A08FF5X2TV2U,1.333225331322443e-44,0
8UVR5L30LBPW,1.2706188727201087e-44,0
YYE2D0RX3CEL,1.2058221717544882e-44,0
Q92YK4KNBMXU,1.1328158179246334e-44,0
WIWIU36K0UQV,1.1100020964071259e-44,0
9KZ0X7CETGFG,1.1071666130807699e-44,0
981TNB581XQV,1.082327899917514e-44,0
LKO43ZN8Z86B,1.0226154209825035e-44,0
PQXVKXZZ99G2,9.429862122397147e-45,0
9OD9K5AWF2J8,9.347541499336117e-45,0
K3NNQ7YNOVXF,9.279688189235468e-45,0
6R5MTRYGWCYQ,9.240589763645326e-45,0
0HYC8Y7UYNIK,8.758203548458289e-45,0
N2XVBUVQ51AB,8.256818528566632e-45,0
6F2LMJDAI5O3,7.991687730143624e-45,0
Q7R9YYVHA5N4,7.578370153005585e-45,0
QMZGTJK1MT5W,7.229742416415648e-45,0
PDSRA1XCBWJW,7.223175266268463e-45,0
1R48VE5U6691,7.081249353257461e-45,0
PNWK43QIQVVW,6.970848621974342e-45,0
XF0ZMMLGP90E,6.944118323374073e-45,0
G4KIRI220HA6,6.562479400275947e-45,0
1DRABSL7XCSC,6.405159061285306e-45,0
0VA3LWLB5JSE,6.278832625022267e-45,0
X6VL3PNQNIPZ,6.274431953695613e-45,0
WYQPYNQTSKE5,6.212661230467203e-45,0
BAIUYZE5N0DS,6.190725081369919e-45,0
WY2Y4S12CUVH,6.11122404532373e-45,0
VOMFVXCF4WA1,6.085494431508074e-45,0
4XIWWQXLXJ42,6.009850570634097e-45,0
SJ19IUI0AIS8,5.852469324832158e-45,0
P3VTPTDHVB5W,5.851366404648534e-45,0
97POCE110PAG,5.842911089900849e-45,0
Z7F25ZFUB9L5,5.828951915248033e-45,0
II3CYZS4NK0M,5.687500008451695e-45,0
UESZDEDNPNU1,5.667746879544117e-45,0
M3WO4MOHTZ8A,5.638510472069043e-45,0
A58NOEFJN0XM,5.589826714552403e-45,0
JF1KD6FWP3XP,5.531421619430896e-45,0
JPPGXV3NC4W0,5.451652637795856e-45,0
OYI4MBKA82UK,5.390648036551831e-45,0
MQVUNQ9Q29E9,5.3541217428260766e-45,0
6O8P5BRRYEOA,5.31513776021524e-45,0
W4GEBGK1B8J4,5.1730634338674447e-45,0
J4ZZGT1W68M9,5.1577064240061194e-45,0
CY4QY617OEBL,5.1436542362727194e-45,0
187X2BUBGRHZ,5.113675755928288e-45,0
TH16H1CWVNU5,5.082105374264147e-45,0
Y12SGBV9MQR4,5.08166608144019e-45,0
2117BH21OHM3,5.077770585040901e-45,0
B37DIZL65IJ2,5.045554298258764e-45,0
RE3LCX0ZJR93,5.027014378445406e-45,0
XFG6VWFODIXH,5.02542800522647e-45,0
83CNLK0AH56H,5.0121006569139604e-45,0
4T5GXYZW8WZ2,4.942179088438829e-45,0
PLH2MJZLYSGC,4.845179970898722e-45,0
YIBXD4GW0X81,4.8385366936510914e-45,0
7QTJNC01Q4JF,4.7803701484098783e-45,0
5A7BQU7A4J0Y,4.664818276054106e-45,0
WPW60IVN31LG,4.642079957492871e-45,0
634EIKRB1274,4.639903906520481e-45,0
U8OYPMZYIY97,4.601082638855371e-45,0
57WBIWK32SBT,4.585875350990663e-45,0
1KDDAYVV2VYV,4.552555374702819e-45,0
9CMS1RHQIZ68,4.519903853289356e-45,0
REPUKDGZS3YP,4.495102442870035e-45,0
MRX0MN95GJ2D,4.4903397136654614e-45,0
WMXE3DDQ9JQS,4.4487647009165627e-45,0
71F80QT5TVQV,4.405894829881847e-45,0
Z7KOC9O2PXYM,4.351387429220534e-45,0
QET8W82IUY9Y,4.304443583482761e-45,0
6FC6OPRE3QSO,4.299197495005472e-45,0
7HX3UXMCAG4C,4.252914096460043e-45,0
2HQZ9ZDEU1GR,4.235309766967143e-45,0
RCGFD6YW0ZMU,4.1903340044308654e-45,0
OUR6Q2AJI8LB,4.18439831046151e-45,0
MXI6IWW30KRW,4.157579459724379e-45,0
LAXSX8AVLZG2,4.1308835843594536e-45,0
D963AUPLX15Z,4.1210732491866047e-45,0
RGNQOPYCTWR1,4.106444851362626e-45,0
1OCDXC9DQ66I,4.090724655093538e-45,0
QI9TFIG3LLA7,4.0713448105366415e-45,0
CCU56ETD0T89,4.051426590311448e-45,0
5JPBVUO5E1JG,4.049190820411128e-45,0
50ZLLZUBOP8I,4.043780492752943e-45,0
JFCT8IIYVCUT,4.0367663096639604e-45,0
MLRVATT2HIA8,4.029137290202207e-45,0
E8RG33CVBS5R,3.946500519897644e-45,0
071CN8RWH9WB,3.9324653865764396e-45,0
DGV2OFDN9G6T,3.9323720742013025e-45,0
NQTYHAZ4BO10,3.876764986389564e-45,0
K3CT7P9JQEJC,3.8749821589281885e-45,0
TZR4OX65CXBL,3.865241973951566e-45,0
UM4JQG8FWTTQ,3.8568566956892114e-45,0
0BAD4LSDUEON,3.8566186247952745e-45,0
0UXXTH62XGIU,3.8430228853932706e-45,0
51MI4S04GXJ4,3.8369363669211834e-45,0
6WOX2F9J4HDZ,3.829354746464904e-45,0
2FL03T24TPTJ,3.827162922177159e-45,0
NQMLIWOSCLHK,3.807746287663199e-45,0
FCWY1C64J3I2,3.8057012452371626e-45,0
JLD353UQA4FV,3.7927315468036435e-45,0
V7FX53PJ03M4,3.790959197417897e-45,0
TX1G7IOHA2NP,3.7901664481359785e-45,0
JDNAEN7Q96R4,3.741615791048192e-45,0
HS8MF780R4YV,3.735740104769618e-45,0
JGUGZKR2AP3C,3.710280414065329e-45,0
7V65E6ABB8DR,3.680215601366742e-45,0
1P67A8QEKEO0,3.6561204719839705e-45,0
5A380IC6WPPC,3.641345359554703e-45,0
BTDPMQW8RQUY,3.6238894739193304e-45,0
RRCX9GW6B14H,3.598756239446037e-45,0
ITBZFEGRYY1M,3.5816394603030695e-45,0
5HTF64PLJO3I,3.5259852969659e-45,0
OE0FBRBN4525,3.510591067955019e-45,0
KR78L6JXD7BI,3.475785206384709e-45,0
80WIIGNJFA62,3.448202689908446e-45,0
QBNCMKX7Z1BL,3.433415686001702e-45,0
KFTS9IWG61RD,3.430164964317569e-45,0
MJ3FRP1L3XNU,3.425430239152049e-45,0
ACL966IN4A4P,3.417671148400277e-45,0
2YAIPIJ7NV47,3.4047575268889613e-45,0
BGUHNKT89BNW,3.402232477991935e-45,0
6UBV6VCP2CA5,3.356780160183684e-45,0
FBQ9A654OHZD,3.320843186327344e-45,0
Y4WWEF8IBCUG,3.269045918616592e-45,0
LZP0JXCCLYQS,3.2654764024098936e-45,0
BW1SZP8L4BQ2,3.2253816497358697e-45,0
L77PZ7B1TX2A,3.2154956896361867e-45,0
TL08ILFHDA9C,3.186816809369866e-45,0
152O30NHO6ZU,3.159105198839032e-45,0
FEJBHOKHR4U5,3.1283936993340606e-45,0
S9AVVM3QLWIV,3.099599129689541e-45,0
577H4HP9R0CS,3.0832775597440246e-45,0
TTEU4WXDRMZM,3.045604893303132e-45,0
VYMD5Z90ZROO,3.039200237743943e-45,0
1WW6N7OURVX7,3.0387304979778775e-45,0
MFDEYBA7XSFD,3.0201907536599675e-45,0
TJADJFW6EO20,3.017799846690166e-45,0
QCIR9I5XSLB8,3.013032485924683e-45,0
NJ396KY6AFVJ,3.008943871613152e-45,0
P0TUNN9FI6IP,3.001916993732522e-45,0
VEL7H3XZ1MQE,2.993741857560389e-45,0
AO3YP1YVIJ5R,2.9753254860122943e-45,0
5TNUTN406VBD,2.962406504477817e-45,0
IKLKPCY28PYF,2.953807735059976e-45,0
FHL557KW71GE,2.9537190096689294e-45,0
XAVMWJ6EHCHH,2.924967570026722e-45,0
EIOISR0CFS19,2.893410813218407e-45,0
6YPE2ABUK3TH,2.8926928243917484e-45,0
QCL2S942DH8D,2.8761747346098315e-45,0
74BKQK19TM6R,2.875304461906016e-45,0
9TX14TJ5MN40,2.8684076084809834e-45,0
ELLBFDEQBL5U,2.8382536422033947e-45,0
NXWLLCH3DJ7D,2.832416464162684e-45,0
79NM4RT6M06K,2.7837124601697563e-45,0
09B6Z89NLVIC,2.761205054982666e-45,0
3JJMYITP1M8E,2.7565374503412115e-45,0
80X93M5PMSGA,2.746102252812951e-45,0
GI3M29ULGTZJ,2.7302473305047257e-45,0
D8LARTGI0O1L,2.725037779721563e-45,0
HIZB6SMJWRIB,2.7098915637469508e-45,0
Y06IM4GQZA1X,2.6967921964171203e-45,0
9Q6TN2TQMA7Y,2.686936462073202e-45,0
5DDF1F84WNAD,2.6705014480278793e-45,0
DP7P319E7RWG,2.6609311481661733e-45,0
DH2Q3KC526MV,2.6554730827040357e-45,0
HAH9WVZZ3LFR,2.5948838701761664e-45,0
GQ558YMCKZQ5,2.5822769777621783e-45,0
O8XMTPHHHCSC,2.5771254477251654e-45,0
39OZYIDAYGXX,2.5734664646919332e-45,0
S1V86G3UU518,2.5696054612256458e-45,0
F2PNM6ZA5R11,2.5416852179777488e-45,0
C85OXY46Y3XF,2.484087564717691e-45,0
8J4WYJOMPUYO,2.4651544156081294e-45,0
96CTY5WC0VKE,2.4627824045943496e-45,0
M8IKGGR21T69,2.453892143554568e-45,0
