IDENTIFIKATOR_KLIJENTA,period,dob,tenure_years,n_core_products,has_kredit,has_deposit,prima_placu,avg_txn_per_month,txn_amount_std,months_active,txn_trend,avg_balance,balance_trend,balance_min,has_contact,n_contacts,churned
1DPBPZTJW3UV,P2,58,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3MRIFWUVKLW9,P2,49,26.203969883641346,4,0,1,0,2.7142857142857144,29.967321070855544,7.0,0.029126213592233,310.2739583333333,13.73425,-2.59,0,0.0,0
FYQ65AXRCRKD,P2,80,19.707049965776864,2,0,0,0,2.571428571428572,240.36715854608,7.0,-0.1428571428571428,7971.121627906977,-432.5537500000001,0.0,0,0.0,0
3JU7SY69T8RD,P2,48,28.84052019164956,2,0,0,1,62.44444444444444,184.11855226695076,9.0,1.5666666666666669,11790.875212355211,290.90816666666666,9239.6,1,1.0,0
IA1EJCUPWWQX,P2,84,26.272416153319643,2,0,0,1,1.7777777777777777,331.0094733563779,9.0,-0.1,588.4513333333333,-35.26250000000001,3.48,0,0.0,0
S0EJ5DXTVZA1,P2,92,18.39561943874059,2,0,0,0,2.125,86.58265498422676,8.0,0.2481203007518796,146.22535714285715,0.3938333333333318,0.13,0,0.0,0
V1KWN2J9FNFK,P2,60,5.125256673511293,0,0,0,0,12.666666666666666,114.247514657444,9.0,-0.9833333333333332,0.0,0.0,0.0,0,0.0,0
G1CXM13D2340,P2,75,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
59VKVICB2XJ1,P2,68,1.0896646132785763,2,0,1,0,3.0,11135.326468730547,3.0,-0.3333333333333333,11338.082413793103,-621.6933333333333,0.0,0,0.0,1
DWTIG5HN8Y4S,P2,69,19.67693360711841,0,0,0,0,5.777777777777778,60.83663194108581,9.0,-0.4666666666666667,0.0,0.0,0.0,0,0.0,0
EQU180KYE5LH,P2,79,19.67693360711841,0,0,0,0,3.375,14.3337167012933,8.0,-0.137844611528822,0.0,0.0,0.0,0,0.0,0
ILWRH0GDUU59,P2,59,27.526351813826142,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
D3PO09ZJQHWS,P2,64,5.163586584531143,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
MDKGX433YWZN,P2,82,24.39425051334702,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
HXGXR2QCG810,P2,52,18.510609171800137,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
27QJUKUTDSF7,P2,45,11.841204654346338,1,0,0,0,35.55555555555556,117.30049222743526,9.0,0.2,-39.77074074074074,-0.6727380952380952,-336.4,0,0.0,0
IIAU3RRC70NK,P2,41,1.5578370978781657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
C0PC4GLQQ4KJ,P2,81,18.327173169062284,2,0,0,1,10.11111111111111,132.93626743090667,9.0,-1.05,334.5968376068376,-104.1305,-112.83,0,0.0,0
NP1MYELOWPKQ,P2,60,20.449007529089663,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
O5Z53NAT34CO,P2,67,18.746064339493497,2,0,0,0,1.875,215473.99210903587,8.0,0.2333333333333333,241151.6764102564,64616.19174999999,0.0,0,0.0,0
L8U6LKJ8YAQ2,P2,60,1.6317590691307324,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2MXJCGQ2SYDC,P2,80,2.7104722792607805,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
JPPGXV3NC4W0,P2,95,17.09240246406571,3,0,1,1,14.11111111111111,686.1411057833287,9.0,-0.3333333333333333,11540.8523828125,742.7436666666669,9491.57,0,0.0,0
SHYKS6H4067R,P2,73,19.67693360711841,0,0,0,0,13.444444444444445,12.280787298323611,9.0,-0.2333333333333334,0.0,0.0,0.0,0,0.0,0
7Y94JSRE5F49,P2,27,10.600958247775496,0,0,0,0,1.0,0.0,1.0,0.0,1.365,-0.0835714285714285,0.0,0,0.0,0
GM6O9SC9VW8I,P2,76,27.65776865160849,2,0,0,1,2.7777777777777777,232.3434545143604,9.0,0.15,460.85114285714286,25.14458333333333,91.56,0,0.0,0
ZL10PHEE8BCY,P2,60,16.71731690622861,3,1,0,1,35.44444444444444,84.34418213518951,9.0,-1.6333333333333333,2057.097052631579,-74.5455,-477.13,1,1.0,0
ZDZZLD3CKUAJ,P2,62,18.130047912388772,4,0,0,1,9.11111111111111,392.8879985008887,9.0,-0.2166666666666666,161.02818181818182,-4.299333333333333,-3.33,0,0.0,0
YJTSC9QUCZS4,P2,54,18.094455852156056,2,0,0,0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0,0.0,0
QY22AX7AXRTF,P2,52,15.603011635865846,0,0,0,0,1.1111111111111112,84.28418647646782,9.0,0.05,0.0,0.0,0.0,0,0.0,0
UESZDEDNPNU1,P2,66,9.984941820670771,2,0,0,1,2.6666666666666665,924.8937053402838,9.0,-0.0166666666666666,12233.678372093023,511.0841666666667,7834.63,0,0.0,0
6JRLGNE0GVTL,P2,63,2.757015742642026,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
KHMDNE8YVVD2,P2,53,10.732375085557836,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
I825B3DW4B2O,P2,55,19.67693360711841,0,0,0,0,2.25,198.8340195244804,8.0,-0.0476190476190476,0.0,0.0,0.0,1,1.0,0
YD7PNJGYVGRG,P2,28,5.538672142368241,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
SXAQ17M7URYK,P2,76,1.6372347707049966,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
25RUEJVMDV1E,P2,56,13.738535249828884,0,0,0,0,7.111111111111111,30.21354661378129,9.0,-0.1666666666666666,0.0,0.0,0.0,0,0.0,0
JECNUG0UUZE7,P2,82,26.17932922655715,3,0,0,1,2.555555555555556,84.47378692277918,9.0,0.0333333333333333,98.1525641025641,3.0453333333333337,2.17,1,1.0,0
TRPO1XCCCBQX,P2,68,19.512662559890487,1,0,0,0,4.5,40.12913036180539,4.0,0.0,85.65777777777777,49.302,0.0,0,0.0,0
65B0TIUJCKTR,P2,25,10.2943189596167,2,0,0,1,34.55555555555556,154.27902412119403,9.0,-0.3333333333333333,355.2178034682081,-10.460666666666665,-4.89,0,0.0,0
XF0ZMMLGP90E,P2,78,27.498973305954827,2,0,0,1,5.555555555555555,116.7272730317494,9.0,-0.0666666666666666,5395.758414634146,-31.03075000000005,4923.37,0,0.0,0
1LU6G3V96NOA,P2,69,23.97535934291581,2,0,0,1,2.111111111111111,454.8773527534133,9.0,-0.0499999999999999,56587.124,1145.1753333333336,52179.13,0,0.0,0
N24VHVUOK3B0,P2,50,14.546201232032857,0,0,0,0,3.875,116.45187566645956,8.0,0.0315315315315315,0.0,0.0,0.0,0,0.0,0
ATLLDHL7U5NB,P2,55,19.67693360711841,0,0,0,0,2.0,95.7427107756338,2.0,0.0,0.0,0.0,0.0,0,0.0,0
Q18M6ULC7JGD,P2,73,1.5797399041752225,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
V1L9V01HXT0G,P2,68,29.09514031485284,2,0,0,1,2.333333333333333,201.358153768472,9.0,-0.0666666666666666,5307.799848484849,150.88475000000005,4553.73,0,0.0,0
XDHR7MJMCXL6,P2,42,10.105407255304586,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
KDO9HWNJFQBS,P2,73,6.4284736481861735,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
E27VZTRNTQFV,P2,56,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
BVJ92W3N607Y,P2,62,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
0JH5VHSDLH6R,P2,75,19.67693360711841,0,0,0,0,3.333333333333333,67.49485577105528,3.0,-1.0,0.0,0.0,0.0,0,0.0,0
OVFM8XR09V7Y,P2,79,24.09034907597536,2,0,0,1,2.555555555555556,256.79285095189084,9.0,0.1,3234.735789473684,88.71274999999999,2600.67,0,0.0,0
6QGBPZ8HNJW4,P2,41,2.74880219028063,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
GJOB19ZT82BN,P2,88,24.00273785078713,1,0,1,0,0.0,0.0,0.0,0.0,1986.778,0.3493333333333339,1985.73,0,0.0,0
SDKTLMSVWF7V,P2,46,12.799452429842573,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
IR5RML19PKTS,P2,69,10.239561943874058,3,1,0,1,20.444444444444443,87.7899469205671,9.0,-0.1,-3.69314159292035,87.43816666666665,-2894.99,0,0.0,0
TMLL761SBQY0,P2,75,10.403832991101986,1,0,0,0,7.333333333333333,452.91839437781823,9.0,-0.5,3687.553125,-275.8318333333333,380.37,0,0.0,0
RZP12IUVXIYV,P2,58,19.19233401779603,2,0,0,1,3.0,45.03800544510086,9.0,0.2,58.91857142857143,6.632333333333334,-3.92,1,1.0,0
SMQQDX71B821,P2,65,19.67693360711841,0,0,0,0,2.75,142.16778832502612,8.0,-0.1904761904761904,0.0,0.0,0.0,0,0.0,0
HKH7HRRD256K,P2,74,27.498973305954827,3,0,1,1,24.33333333333333,447.1884026455192,9.0,-0.2333333333333333,6513.285415162455,35.66124999999999,3525.48,0,0.0,0
YV2ZLMZWXEGC,P2,28,11.38945927446954,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
NPDC3WUXC0SN,P2,57,27.550992470910334,0,0,0,0,1.4444444444444444,141.4213562373095,9.0,-0.1166666666666666,0.0,0.0,0.0,0,0.0,0
0C6B7EN7R2JL,P2,69,18.90485968514716,1,0,0,0,13.11111111111111,1297.8965192771043,9.0,0.6333333333333333,7158.22786259542,1518.7935833333331,0.0,1,1.0,0
GPEZBE70S5XT,P2,92,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
97FHXK5ZWTJG,P2,59,26.16563997262149,6,0,0,1,7.111111111111111,25.16025509426981,9.0,-0.3666666666666666,34.561962616822434,-2.19675,0.0,0,0.0,0
QNYDBLQ4D2GE,P2,82,1.648186173853525,0,0,0,0,3.888888888888889,36.85604749984627,9.0,-0.0166666666666666,0.0,0.0,0.0,0,0.0,0
YZZ4X3SZ9WUE,P2,24,17.399041752224505,3,0,1,1,47.66666666666666,1178.483294629286,9.0,0.8166666666666668,1532.4338175675675,129.83933333333337,0.04,0,0.0,0
WN8ER7LMHPJV,P2,49,19.67693360711841,0,0,0,0,1.3333333333333333,99.77653603356424,6.0,0.1373390557939914,0.0,0.0,0.0,0,0.0,0
MXHAV26S2K18,P2,46,19.67693360711841,0,0,0,0,2.25,144.28503809974353,4.0,0.0857142857142857,0.0,0.0,0.0,0,0.0,0
HURIJEI9WE7T,P2,45,1.7248459958932238,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5IP5XR3W9SXL,P2,62,14.55441478439425,0,0,0,0,9.666666666666666,111.16739468984498,9.0,-0.6666666666666665,0.0,0.0,0.0,0,0.0,0
M6LKTXVEMOOH,P2,77,16.202600958247775,2,0,0,0,1.0,0.0,6.0,0.0,101.885,-1.8900000000000008,93.38,0,0.0,0
VQ198ASJG2AV,P2,77,18.67488021902806,2,0,0,1,3.111111111111111,204.38481668510045,9.0,0.05,282.37625,-49.03075,0.0,0,0.0,0
711C93VYYC2O,P2,82,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0
E1CP3S754ZIH,P2,76,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3JJH8LRWOTJ3,P2,71,18.313483915126625,1,0,0,0,1.8,61.02698756379109,5.0,-0.2159090909090908,0.02,0.0,0.02,0,0.0,1
SBI186F3J337,P2,64,2.726899383983573,0,0,0,0,2.6666666666666665,58.82299658752716,9.0,-0.1999999999999999,0.0,0.0,0.0,0,0.0,0
XZTT7TX88TJX,P2,54,29.09514031485284,2,0,0,1,18.77777777777778,197.87581063420416,9.0,0.1166666666666666,2800.5025503355705,49.89758333333332,966.35,0,0.0,0
FHJ4M1XC8315,P2,73,14.067077344284735,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
386H5PQYV2D7,P2,67,19.67693360711841,0,0,0,0,14.88888888888889,166.56660318691783,9.0,-7.516666666666667,0.0,0.0,0.0,0,0.0,0
LJWZC9OZ9AOS,P2,50,19.33744010951403,2,1,0,0,1.0,1.5940138016968348,5.0,0.0,-4056.9496296296297,76.59266666666662,-6433.12,0,0.0,0
UVV64KS5A05Y,P2,70,10.811772758384668,2,1,0,0,1.5,129.5599473645737,6.0,-0.0602409638554216,675.8170930232558,-179.0392857142857,0.0,0,0.0,0
OXYUB9SQD2TX,P2,66,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
WS5PXND18P0N,P2,85,26.261464750171115,2,0,0,0,0.0,0.0,0.0,0.0,0.85,0.0,0.85,0,0.0,0
VCY5HDT1WUJ7,P2,50,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
QAAB7M9ERGWD,P2,54,2.376454483230664,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
NOX1JGW7T6PM,P2,51,15.597535934291582,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0
32WSX6I9121W,P2,65,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
BJB138N08Z8Z,P2,39,10.3709787816564,7,1,0,1,52.0,326.45229468535695,9.0,-7.766666666666667,-2511.492818991098,-0.5756666666666668,-51008.7,0,0.0,0
3SBO8PHM3WZY,P2,48,6.869267624914442,1,0,0,0,1.0,0.0,6.0,0.0,4.866315789473684,-1.953,-3.21,0,0.0,1
BR81DT52V6BV,P2,81,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4T5GXYZW8WZ2,P2,65,10.105407255304586,3,1,0,1,2.25,186.8030912397652,8.0,-0.1171171171171171,132.52444444444444,11.536166666666666,0.39,0,0.0,0
506AOY5JT1RL,P2,63,19.67693360711841,0,0,0,0,1.1111111111111112,98.7758405009376,9.0,-0.0666666666666666,0.0,0.0,0.0,0,0.0,0
W2H7RGDLW8KO,P2,59,31.460643394934976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
28OF150FDR42,P2,79,20.123203285420946,1,0,0,0,8.88888888888889,269.3741565101482,9.0,-1.0333333333333334,1136.1219327731094,133.15675,0.0,1,1.0,0
T02G7RD2RL0J,P2,42,10.288843258042435,3,0,0,1,10.5,246.03839418540625,2.0,3.0,90.854,3.338,0.0,1,2.0,0
ZK1BK48F3PCI,P2,86,24.91170431211499,2,0,0,0,1.875,202.19717993653057,8.0,0.3166666666666666,76.45447368421053,-0.57875,-0.78,0,0.0,0
9B7KL23QRI2C,P2,67,2.078028747433265,1,0,0,0,2.0,0.0,1.0,0.0,2626.6014285714286,166.666,0.0,0,0.0,1
S1P0C2SNUCNF,P2,44,12.336755646817249,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
OHY8JU1EIFU1,P2,72,26.21492128678987,2,0,0,1,3.2222222222222223,187.54244299460387,9.0,0.1,4463.973,60.6495,3821.76,0,0.0,0
197840DAH3PH,P2,64,26.321697467488026,2,0,0,1,8.88888888888889,280.4960916462072,9.0,0.1333333333333333,517.9013333333334,-36.7535,22.07,0,0.0,0
RIC1FA32HWIM,P2,60,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
N2IXSQQFUITR,P2,43,9.711156741957565,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
ZPAXR9O2F0X8,P2,59,19.67693360711841,0,0,0,0,26.11111111111111,22.64041234378391,9.0,-0.7,0.0,0.0,0.0,0,0.0,0
PIPAVNVEGT20,P2,45,1.571526351813826,0,0,0,0,2.2222222222222223,174.74658021200148,9.0,-0.1166666666666666,0.0,0.0,0.0,0,0.0,0
MK96I8B1SIOU,P2,54,6.206707734428473,2,0,0,0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0,0.0,1
G1M3LPGTJ7DS,P2,60,19.67693360711841,0,0,0,0,1.375,99.5111546511244,8.0,0.0357142857142857,0.0,0.0,0.0,0,0.0,0
8F5EIBLTBIOQ,P2,61,21.21286789869952,3,0,1,0,0.0,0.0,0.0,0.0,24466.577272727274,234.4136666666668,23524.54,0,0.0,0
M9DGP5BZ5HYV,P2,89,22.72689938398357,2,0,0,0,2.2222222222222223,477.0050244497045,9.0,-0.15,2032.7196774193549,47.318250000000006,1762.85,0,0.0,0
JGOHTOS8PPQT,P2,33,4.988364134154689,0,0,0,0,32.111111111111114,44.21537302718265,9.0,-1.6666666666666667,0.0,0.0,0.0,1,1.0,0
SOBNHA8JH2SQ,P2,32,16.709103353867214,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0
KMRNRIOLKORZ,P2,75,29.59616700889801,2,0,0,1,2.333333333333333,174.07704089199785,9.0,-0.1333333333333333,10397.841041666668,145.37050000000016,9662.29,1,1.0,0
5IN3MKXJZEZL,P2,53,0.4298425735797399,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
70W8RXO66Y17,P2,74,29.021218343600275,4,0,0,1,17.88888888888889,339.580010044434,9.0,0.05,2015.7080995475112,43.70741666666666,-96.04,0,0.0,0
OMIXZL9D5T4D,P2,71,12.07939767282683,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
QONQEXBMLN3C,P2,86,25.908281998631075,2,0,0,1,2.25,936.4890920141236,8.0,-0.045045045045045,10718.605588235294,-365.1353333333334,8000.49,0,0.0,0
J2S8RUY3QWJG,P2,70,26.245037645448324,2,0,0,1,12.666666666666666,251.7681664748672,9.0,0.0666666666666666,10814.346408450703,286.55283333333347,9132.94,0,0.0,0
S6PAQI3B4EDD,P2,76,29.30321697467488,2,0,0,1,21.77777777777778,123.45204909007995,9.0,-1.3166666666666669,881.8096407185628,-14.245000000000005,233.31,0,0.0,0
0AEVMT1A5G01,P2,63,19.184120465434635,2,0,0,0,15.666666666666666,697.2874694840016,9.0,1.9333333333333331,310.7361538461538,14.593250000000005,0.89,1,1.0,0
OC67C1ECQEMG,P2,83,22.82819986310746,2,0,0,1,2.2222222222222223,194.47775091998247,9.0,0.1,424.87290322580645,-17.490833333333338,125.23,0,0.0,0
UYF3R5BGV6JP,P2,49,19.67693360711841,0,0,0,0,2.0,141.4213562373095,1.0,0.0,0.0,0.0,0.0,0,0.0,0
9H1N38CEGC6A,P2,63,13.842573579739904,0,0,0,0,5.888888888888889,255.36848358653972,9.0,-0.95,0.0,0.0,0.0,1,1.0,0
KNUW3RM2ROXD,P2,17,8.451745379876797,1,0,0,0,1.0,0.0,5.0,0.0,4222.037857142857,40.25233333333329,4033.71,0,0.0,0
XA53XXLJOIEN,P2,71,19.67693360711841,0,0,0,0,3.5,154.65741283208945,8.0,0.2333333333333333,0.0,0.0,0.0,0,0.0,0
RM3V86O031Q7,P2,57,8.073921971252567,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
VCXKYC608N69,P2,53,13.59069130732375,0,0,0,0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0,0.0,0
70L8CFXG1Z5L,P2,74,19.89869952087611,2,0,0,1,14.11111111111111,160.95672732544014,9.0,-0.05,62.28296296296296,-2.611083333333333,-339.72,0,0.0,0
P8G4EGCJR5ZB,P2,104,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
J6XYH38D35OF,P2,59,19.67693360711841,0,0,0,0,14.11111111111111,64.85225809717393,9.0,-0.5333333333333333,0.0,0.0,0.0,0,0.0,0
GFH9N894565L,P2,56,1.571526351813826,0,0,0,0,4.222222222222222,96.92356921264776,9.0,0.3333333333333333,0.0,0.0,0.0,0,0.0,0
SD4W6YVOK8GR,P2,72,24.82409308692676,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
MLRVATT2HIA8,P2,63,19.80013689253936,3,0,0,1,1.7777777777777777,130.77670915055936,9.0,0.1,109.87186046511628,1.3375,5.61,0,0.0,0
0OQFUTN9TNIB,P2,30,10.20123203285421,3,1,0,1,26.55555555555556,219.67989748206364,9.0,-0.45,382.3671153846154,48.7725,13.0,0,0.0,0
NXPZNWO7W0YK,P2,74,9.73305954825462,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
UL2O4RRUHOIR,P2,69,10.195756331279943,5,1,0,1,24.88888888888889,235.6395773880362,9.0,-0.15,-179.53780141843973,-7.234166666666668,-2110.11,0,0.0,0
NFT8C8VQRSEV,P2,65,29.09514031485284,5,0,1,1,16.88888888888889,2008.2078602733436,9.0,-0.0833333333333333,10139.459494949497,-2122.470166666667,0.0,0,0.0,0
56OHF3HVKXDV,P2,66,19.67693360711841,0,0,0,0,7.666666666666667,171.664406476153,9.0,-0.7,0.0,0.0,0.0,0,0.0,0
A7CXN19Q9XVR,P2,83,30.031485284052017,2,0,0,1,3.555555555555556,380.4284796412822,9.0,0.2333333333333333,1000.1660606060608,-101.65225,10.65,0,0.0,0
K8JXA49F933B,P2,63,19.66050650239562,2,0,0,1,1.7777777777777777,23.80950954975763,9.0,0.0166666666666666,69.38344827586208,1.6437500000000005,1.36,0,0.0,0
HDYAXKESQRDI,P2,40,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
GPGB5HNRHYQN,P2,45,4.4435318275154,1,0,0,0,1.5,2518.866641176808,2.0,0.2,3337.748823529412,-654.69475,0.0,0,0.0,0
1YKWRP81N6QI,P2,73,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
FN194E5IG66H,P2,65,11.633127994524298,7,1,1,1,34.55555555555556,261.9698993176371,9.0,1.1166666666666667,-321.72316770186336,-236.27858333333333,-8018.59,0,0.0,0
6AHSC09RM6DH,P2,83,16.673511293634498,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
BUGRV0LBVS2Z,P2,46,10.30800821355236,4,0,0,0,6.444444444444445,86.09174621158073,9.0,-0.4333333333333333,4220.8161855670105,-136.35591666666664,0.72,0,0.0,0
Q4WIL0FBPVD0,P2,84,29.516769336071185,2,0,0,1,2.0,212.4385642917343,8.0,-0.0200501253132832,149.47571428571428,-1.4114999999999995,1.25,0,0.0,0
HCK80VVRUNZA,P2,46,18.138261464750173,3,0,0,1,33.333333333333336,557.4274028719319,9.0,-1.8666666666666667,1764.0439075630252,-251.24491666666663,0.55,0,0.0,0
MQYI73TTT6JK,P2,61,19.67693360711841,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0
BLND0P2ATMBH,P2,30,2.5051334702258727,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
ZHWKR5JIIR4I,P2,77,26.18206707734429,2,0,0,1,3.333333333333333,377.1488054142586,9.0,-0.1333333333333333,540.7432432432432,16.082500000000003,13.03,0,0.0,0
DNR35W2H7F09,P2,83,15.94798083504449,2,0,1,0,1.0,79.01666680728398,4.0,0.0,23990.068965517243,23.906833333333392,20726.26,0,0.0,1
99DAKB7MPJVL,P2,26,10.392881587953456,0,0,0,0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0,0.0,0
MNO4I8VMRJ3L,P2,82,25.782340862423,1,0,0,0,3.0,402.65949523021015,7.0,-0.3571428571428571,1689.8470175438597,-10.271428571428585,0.0,0,0.0,0
6F2LMJDAI5O3,P2,85,10.143737166324437,2,0,0,1,1.75,134.9113466419606,8.0,0.0166666666666666,12747.848275862068,279.385,11624.15,0,0.0,0
GFJSOQH3QU20,P2,51,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
JPZAX1MU69LY,P2,78,11.94524298425736,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Z7C4PLRWXSNL,P2,66,2.412046543463381,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
KQHTWYM521N8,P2,62,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
14ZLBL2PTJV3,P2,66,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
CHJFB9647AR8,P2,42,0.4106776180698152,0,0,0,0,5.5,20.73210700393259,4.0,-2.4,0.0,0.0,0.0,0,0.0,0
MKE0BB9H80F5,P2,72,0.4106776180698152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Y199WBCD7AHZ,P2,88,25.12251882272416,2,0,0,0,0.0,0.0,0.0,0.0,669.137,0.0023333333333312,669.13,0,0.0,0
D8LARTGI0O1L,P2,75,25.60164271047228,3,0,0,1,1.75,527.1382199248072,8.0,-0.0852130325814536,13181.389032258065,151.2781666666667,11887.3,0,0.0,0
VVIXEBXXO7AF,P2,48,2.8254620123203287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Q0XGWKDAHR00,P2,78,5.240246406570842,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
20VOINXBH0QF,P2,57,1.5550992470910336,0,0,0,0,1.75,112.41602482458912,8.0,0.1351351351351351,0.0,0.0,0.0,0,0.0,0
X43HRNCRV2V5,P2,62,6.5598904859685145,2,0,1,0,2.0,201.1930924510084,1.0,0.0,8099.858260869565,273.37016666666665,0.0,0,0.0,0
U0IRBZIKF51Z,P2,77,17.084188911704313,2,0,0,1,1.8888888888888888,132.2194754359539,9.0,-0.2333333333333333,492.4912903225807,34.64558333333334,20.11,0,0.0,0
C4L3GBCREC57,P2,48,9.952087611225188,6,1,0,1,52.11111111111112,283.61079577868014,9.0,2.55,7573.014086378738,-278.5033333333333,-14589.88,0,0.0,0
CREHSBBSNCDY,P2,59,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
N58II47IJNST,P2,68,25.12251882272416,2,0,0,1,5.555555555555555,82.64309348675921,9.0,-0.3,33.00311475409836,-1.98675,-171.26,0,0.0,0
U2JCR69AUY6X,P2,19,15.003422313483917,4,0,0,0,39.55555555555556,111.63393039102844,9.0,5.883333333333334,1161.2154666666668,274.0366666666667,1.18,0,0.0,0
QNJDWR6FC9PJ,P2,31,1.787816563997262,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
DVI9ADLIDKYT,P2,79,19.958932238193015,2,0,0,1,3.2222222222222223,201.9551544565683,9.0,-0.1,67.60764705882353,8.017,-41.58,0,0.0,0
