IDENTIFIKATOR_KLIJENTA,period,dob,tenure_years,n_products,has_kredit,prima_placu,avg_txn_per_month,avg_txn_amount,txn_trend,avg_balance,balance_trend,has_contact,n_contacts,churned
0716I97QA2J6,P2,61,18.288843258042437,2,0,0,1.2857142857142858,602.2222222222222,-0.21428571428571427,,,0,,0
IXR0HMWWHDS4,P2,33,8.071184120465434,1,0,0,1.8888888888888888,257.2747058823529,-0.23333333333333336,,,1,1.0,0
CVVA3FPBFHAA,P2,49,27.600273785078713,10,0,1,48.666666666666664,64.93141552511415,0.7333333333333333,-27.00092409240924,2.77475,1,1.0,0
PDBBAWSFAVUI,P2,76,19.67693360711841,1,0,0,,,,,,0,,0
UEQDF0I0CG5M,P2,57,0.11225188227241616,1,0,0,,,,,,0,,0
IEOBNI79X5MK,P2,66,7.8056125941136205,2,0,0,2.3333333333333335,392.85714285714283,-0.07999999999999999,,,0,,0
51C5ACKXUA4P,P2,86,19.67693360711841,1,0,0,,,,,,0,,0
EDJWG6TTDEFN,P2,43,19.67693360711841,1,0,0,3.0,85.83333333333333,-0.5714285714285714,,,0,,0
VBPBHOOYICMK,P2,51,2.239561943874059,1,0,0,,,,,,0,,0
LM375BHP2AEX,P2,25,4.339493497604381,1,0,0,,,,,,0,,0
TFVDF2OJN9ZC,P2,54,2.7159479808350446,1,0,0,1.7142857142857142,307.5,0.03571428571428571,,,0,,0
98E2KHS5MH0A,P2,72,29.34428473648186,3,0,1,16.555555555555557,61.01046979865772,-3.45,1284.4287401574804,294.8711666666666,0,,0
MXI6IWW30KRW,P2,86,26.17932922655715,3,0,1,1.7777777777777777,253.80375,0.0,261.19878048780487,12.318666666666665,0,,0
BXNE64S0KHZY,P2,65,19.67693360711841,1,0,0,6.0,74.73642857142856,-0.18862275449101795,,,0,,0
WTKY2LUPKARO,P2,75,9.973990417522245,1,0,0,,,,,,0,,0
114GG3ULDWUL,P2,73,26.67488021902806,1,0,0,2.1666666666666665,53.95076923076923,0.40372670807453415,1103.8847826086956,-63.922321428571436,0,,0
1C4ND21NO246,P2,48,8.095824777549623,1,0,0,1.0,300.0,0.0,,,0,,0
VZYTM4N0CVGR,P2,48,8.83504449007529,1,0,0,2.2222222222222223,215.573,-0.44999999999999996,,,0,,0
PLFET3M6F6QH,P2,56,26.316221765913756,1,0,0,,,,244.31199999999998,0.0006666666666660604,0,,0
RXVOVTC6CGCW,P2,75,1.6563997262149213,1,0,0,,,,,,0,,0
CJE2TXVZHBN0,P2,77,27.498973305954827,2,0,0,4.111111111111111,311.30270270270273,0.08333333333333333,338.79763636363634,16.55891666666667,0,,0
PA4732K1M7CA,P2,51,14.149212867898699,2,0,0,,,,7.150000000000001,0.0,0,,0
NX32SDT0KJD5,P2,83,26.28336755646817,7,0,1,3.6666666666666665,149.51878787878786,-0.18333333333333332,6800.690153846153,679.9495833333333,0,,0
EC2S1103QBFB,P2,63,19.67693360711841,1,0,0,,,,,,0,,0
CVHCJWXJKLEG,P2,65,5.905544147843942,1,0,0,,,,,,0,,0
YR80FZNQSI6J,P2,50,6.54072553045859,1,0,0,3.625,191.72413793103448,0.09774436090225563,,,0,,0
I0747IPJI3EF,P2,29,10.179329226557153,7,0,1,124.55555555555556,38.40449598572703,1.3833333333333333,1218.1243288590604,52.53766666666666,0,,0
L5EPZBC9BJS7,P2,47,19.67693360711841,1,0,0,54.75,20.642968036529684,24.3,,,0,,0
7UYV0R3USB4P,P2,53,15.816563997262149,1,0,0,1.8333333333333333,281.8181818181818,-0.012048192771084335,,,0,,0
HM5HP3APJAEC,P2,39,10.3709787816564,4,0,0,30.444444444444443,573.8515328467154,1.3333333333333333,19860.72689265537,3969.2280833333334,0,,0
GEOXMLMJK734,P2,83,27.50444900752909,2,0,0,2.5,165.63,-0.5,151.72199999999998,0.0,0,,0
SQWQ3STYZ4YA,P2,59,9.883641341546886,2,0,0,3.0,30427.488333333335,0.2891566265060241,25778.306521739134,880.4063333333337,0,,0
1E2F1WADQBLY,P2,80,17.218343600273784,1,0,0,1.0,449.42,0.0,,,0,,0
X16OHK7BGVRQ,P2,49,19.477070499657767,2,0,0,1.6666666666666667,300.0,0.021052631578947358,,,0,,0
M0YJRSZT399Y,P2,72,13.593429158110883,8,1,1,7.333333333333333,217.21287878787876,0.5333333333333333,-327.45289156626507,-43.64291666666667,0,,0
QUOKV258ZSNX,P2,67,9.820670773442847,1,0,0,,,,,,0,,0
3AQRZ4433S2Q,P2,52,20.815879534565365,1,0,0,,,,1.36,0.0,0,,1
UCM6J6XJHPZB,P2,64,2.784394250513347,2,0,0,3.2222222222222223,1450.048620689655,-0.04999999999999997,10864.544736842105,626.750238095238,0,,0
AQP5HE4Y1AWV,P2,64,25.12251882272416,2,0,1,3.4444444444444446,224.6764516129032,0.0,2972.650454545455,-401.9326666666667,0,,0
4JXO2SVPMGZM,P2,75,11.345653661875428,5,0,0,2.375,17909.61105263158,-0.13963963963963963,12872.573035714286,477.5296666666667,0,,0
AR66VTXNZLT9,P2,70,19.67693360711841,3,0,0,1.5,7.330000000000001,-1.0,,,0,,0
IXX0B85SFW6X,P2,67,19.67693360711841,1,0,0,,,,,,0,,0
10G6H94SZVOJ,P2,73,27.080082135523615,6,0,1,18.666666666666668,139.7185714285714,-0.35,22674.092717391304,-1723.8346666666664,0,,0
I1QWFVY13N86,P2,46,19.67693360711841,1,0,0,,,,,,0,,0
ZQUVLQMLB0SP,P2,88,29.894592744695416,2,0,1,1.375,416.9336363636364,0.05855855855855856,168.6551923076923,-0.45858333333333356,0,,0
AHJRV6ATK3PN,P2,66,19.67693360711841,1,0,0,20.88888888888889,26.656329787234043,-0.6666666666666666,,,0,,0
OUASMC87OZRQ,P2,62,2.242299794661191,1,0,0,,,,,,0,,0
BHD9NCHBMLQG,P2,49,17.078713210130047,4,0,0,11.666666666666666,85.78657142857143,0.06666666666666672,152.43960784313725,-25.115583333333337,0,,0
0A6QXUB3RTX6,P2,86,29.76865160848734,4,0,1,10.777777777777779,703.657731958763,-0.9,12098.265271317829,281.25416666666666,0,,0
IGR2593HJKHV,P2,54,19.67693360711841,1,0,0,13.88888888888889,100.09888000000001,-1.4666666666666663,,,0,,0
1HXAO4TCMIPA,P2,59,1.7412731006160165,1,0,0,2.4,283.3333333333333,-0.09589041095890412,,,0,,0
87YUPNV4K28M,P2,46,5.155373032169747,1,0,0,,,,,,0,,0
DQRYTHO0TT6D,P2,21,19.37303216974675,3,0,0,1.0,1.06,0.0,190.25,-1.0940000000000016,0,,1
NFKKJ43RM0HL,P2,66,19.67693360711841,1,0,0,,,,,,0,,0
1ZPBEOJQVM7X,P2,72,17.982203969883642,4,0,1,9.222222222222221,239.42951807228914,0.48333333333333334,505.1687037037037,-46.805833333333325,0,,0
PG43RH7KO2H5,P2,62,18.666666666666668,3,0,0,2.1666666666666665,25.823076923076922,-0.25,47.2,-5.124333333333334,0,,0
99OL947UQ8NS,P2,72,17.09514031485284,1,0,0,8.875,55.503098591549296,-0.4,,,0,,0
K0GO1IFANKDR,P2,36,2.7816563997262147,3,0,0,,,,,,0,,0
YZZ4X3SZ9WUE,P2,24,17.399041752224505,6,0,1,47.666666666666664,116.0694871794872,0.8166666666666668,1532.4338175675675,129.83933333333337,0,,0
M9X5574OPTMN,P2,63,8.323066392881588,1,0,0,,,,,,0,,0
RTQ6KDEQBNHT,P2,64,6.855578370978781,1,0,0,,,,,,0,,0
36XQBNWU6PD3,P2,56,1.7631759069130732,1,0,0,1.75,39.17857142857143,-0.12,,,0,,0
OWT5XRU6GYPC,P2,64,17.207392197125255,1,0,0,4.333333333333333,154893.10769230768,0.18421052631578946,101286.66928571428,-20704.841416666666,0,,0
4GGYSQDVS5FE,P2,78,17.8507871321013,1,0,0,,,,,,0,,0
8PWDQBG5UBAZ,P2,73,26.272416153319643,2,0,1,3.6666666666666665,454.5378787878788,0.16666666666666666,8835.028888888888,1404.64275,0,,0
EK2A5VAI89IA,P2,43,14.028747433264886,1,0,0,14.777777777777779,11.212932330827067,-0.9833333333333333,,,0,,0
EP7KPXFQGVDN,P2,70,10.3709787816564,1,0,0,,,,1.71,0.0,0,,0
MOH7U9HEBS1D,P2,65,19.67693360711841,1,0,0,2.3333333333333335,88.00142857142858,0.21052631578947367,,,0,,0
36XD4S3KIXZL,P2,45,9.911019849418206,8,1,0,133.55555555555554,92.71068219633943,6.15,-3554.128762886598,-360.5275833333334,1,4.0,0
JP8YAQ3ZGK2Z,P2,67,19.67693360711841,1,0,0,1.75,228.57142857142858,-0.07142857142857142,,,0,,0
I8A5UH9D6E9Q,P2,61,15.616700889801505,1,0,0,20.444444444444443,24.09032608695652,-0.5833333333333334,,,1,1.0,0
QK910L2DL3DM,P2,39,7.972621492128679,1,0,0,,,,,,0,,1
9YJ0B5CD2ZUA,P2,72,6.855578370978781,1,0,0,,,,,,0,,0
8K8FPHLVV9NL,P2,65,2.187542778918549,1,0,0,,,,0.42,0.0,0,,1
L09OG7FL56SF,P2,68,26.751540041067763,5,0,1,20.88888888888889,52.64324468085106,0.5833333333333334,2723.181463414634,338.01216666666664,1,1.0,0
YMEMWJ3A4D8Z,P2,58,6.480492813141684,1,0,0,18.77777777777778,25.781124260355032,-0.48333333333333334,,,0,,0
4XIWWQXLXJ42,P2,85,27.65776865160849,2,0,1,6.444444444444445,111.70551724137931,-0.4666666666666666,4879.884411764706,140.7301666666666,0,,0
QM24YB1PIRFK,P2,58,10.403832991101986,2,0,0,2.875,13.85608695652174,0.02252252252252252,6.8503125,0.9447500000000001,0,,0
O6N7I138M6IY,P2,91,14.179329226557153,2,0,0,2.888888888888889,171.47384615384615,0.06666666666666665,70.81275,7.311249999999999,0,,0
3O0K84HU2SUG,P2,75,10.316221765913758,2,0,1,2.111111111111111,595.2252631578948,-0.1,16419.10818181818,263.13041666666663,0,,0
HCMWTUY6367I,P2,75,26.072553045859,2,0,0,1.0,1.2633333333333334,0.0,209.0745,-1.9034166666666663,0,,0
LVEI9GZE3CIK,P2,59,9.486652977412732,2,0,0,,,,,,0,,0
60USQR5XRMC0,P2,73,12.605065023956195,9,0,1,22.11111111111111,65.39969849246232,0.4666666666666667,-1057.9792307692308,26.056166666666666,0,,0
S6MOVKDBGQ54,P2,55,19.67693360711841,2,0,0,2.0,300.0,0.0,,,0,,0
2UG9VSRFD1TL,P2,59,28.889801505817932,1,0,0,,,,,,0,,0
4AL4FFLJFWSU,P2,54,25.56605065023956,6,0,1,46.77777777777778,192.50919239904988,-0.48333333333333334,5526.031983805668,57.26675,1,1.0,0
5BEDRZGTMWXG,P2,41,2.625598904859685,1,0,0,,,,,,0,,0
6YHMQ0S2VMBX,P2,65,15.567419575633128,1,0,0,2.888888888888889,199.27923076923076,-0.1,,,1,1.0,0
ZUYH6HSTQ9SU,P2,53,7.882272416153319,1,0,0,3.888888888888889,108.24342857142857,-0.05000000000000003,,,0,,0
4G4JDCVXQ5JQ,P2,50,24.479123887748116,1,0,0,1.0,99.07,0.0,,,0,,0
NFKFQUOWN4MA,P2,46,21.141683778234086,1,0,0,9.11111111111111,62.33243902439025,0.16666666666666666,,,0,,0
V9MXYIO1OS2V,P2,28,1.5195071868583163,4,0,0,5.555555555555555,100.15899999999999,-1.8833333333333333,246.6701515151515,-28.504833333333334,0,,0
XQJ4DV45K43W,P2,77,11.312799452429843,1,0,0,,,,0.14,0.0,1,2.0,0
OMIWQM0OVOUL,P2,23,5.295003422313484,1,0,0,33.0,32.68393939393939,-1.3833333333333333,,,0,,0
YP9Z8IO6GZGH,P2,52,19.67693360711841,1,0,0,4.777777777777778,84.03093023255813,0.1333333333333333,,,0,,0
MBRM4IJMH6JK,P2,40,4.6652977412731005,2,0,0,3.8333333333333335,221.7391304347826,0.5238095238095237,,,0,,0
G93L13VS7B01,P2,46,5.634496919917864,1,1,0,1.0,1064.4675,0.0,-139955.98166666666,1063.5324166666653,0,,0
699ESGXYKVCY,P2,42,9.026694045174539,1,0,0,11.777777777777779,41.414716981132074,1.5166666666666666,,,0,,0
8K64UC3H3GDS,P2,30,2.5735797399041753,1,0,0,1.8333333333333333,8.497272727272728,0.043478260869565216,-69.01357142857144,-3.3650000000000007,0,,0
XMRJQ4Y7QU0C,P2,52,19.67693360711841,1,0,0,2.4444444444444446,73.53045454545455,0.016666666666666666,,,0,,0
J9JD1A543MWQ,P2,51,9.722108145106091,1,0,0,3.8,88.05947368421053,-0.8879310344827587,,,0,,0
KZUV0AOZ3TT4,P2,83,26.16016427104723,1,0,0,21.0,28.04142857142857,1.5,,,0,,0
NP7DZDFO8DXA,P2,65,27.526351813826146,3,0,1,3.7777777777777777,184.75176470588235,0.2833333333333333,624.2135714285714,28.62375000000001,0,,0
BLOXZIFS3FZC,P2,64,19.67693360711841,1,0,0,,,,,,0,,0
UFFL7JINTVBR,P2,53,14.702258726899384,1,0,0,7.625,18.762622950819672,0.5588972431077694,,,0,,0
JCFF9TL2F8W7,P2,70,29.686516084873375,3,0,1,25.0,143.41164444444445,0.16666666666666666,7171.1325,-635.2314166666666,0,,0
9KZ0X7CETGFG,P2,18,9.856262833675565,4,0,1,9.333333333333334,42.79964285714286,0.75,76.92747474747475,1.191,0,,0
RH6Q7HW7BNMS,P2,6,0.487337440109514,1,0,0,1.0,144.6025,0.0,514.845,-2.1899999999999635,0,,0
WAGAABI5BX47,P2,96,18.053388090349078,5,0,0,4.111111111111111,321.25216216216216,0.3333333333333333,342.4109677419355,-28.339249999999993,0,,0
BV2SIACYLUP6,P2,39,10.217659137577002,5,0,1,33.0,125.41212121212122,3.65,1457.9596703296702,562.3928333333333,0,,0
65RL0JWP6VFL,P2,76,18.937713894592743,4,0,1,26.22222222222222,209.6381779661017,0.75,17842.117640449436,-807.2995833333337,0,,0
7O00QBTY1ZUX,P2,71,18.105407255304584,6,0,1,6.777777777777778,98.31475409836065,-0.21666666666666673,394.7303191489362,-13.44216666666667,0,,0
8VO3R6T9HBA3,P2,44,9.659137577002053,1,0,0,2.75,69.58045454545454,0.13333333333333333,,,0,,0
M0KLPOL01B2L,P2,29,2.5845311430527036,1,0,0,,,,,,0,,0
VLURVV6IH4PZ,P2,90,29.99315537303217,1,0,0,1.7777777777777777,132.073125,-0.23333333333333336,959.910857142857,119.94616666666667,0,,0
K8ML36WY36P1,P2,61,24.514715947980836,1,0,0,1.7777777777777777,312.611875,0.03333333333333333,,,0,,0
J47WP9S03CZV,P2,63,29.09514031485284,2,0,0,,,,,,1,1.0,0
JSYT1U8VDDP1,P2,58,29.744010951403148,7,0,1,34.333333333333336,128.99504854368934,-0.9666666666666667,-678.8573200000001,-24.092,0,,0
Z1VW3OSJKWAF,P2,33,9.073237508555783,3,0,0,60.333333333333336,310.16020257826887,-4.316666666666666,22131.403134796237,-3379.6231666666663,0,,0
HBE03GM0699V,P2,51,12.821355236139631,2,0,0,2.5,256.6666666666667,-0.34763948497854075,,,0,,0
QI9TFIG3LLA7,P2,91,26.21492128678987,3,0,1,3.111111111111111,127.11464285714285,-0.16666666666666666,256.2093630573249,17.3345,0,,0
ZKNLEUN48PDY,P2,102,27.3347022587269,1,0,0,,,,213.42199999999997,0.0006666666666679551,0,,0
DBSJMGDPJ6B6,P2,83,19.59479808350445,2,0,1,3.111111111111111,173.96535714285713,0.05000000000000001,247.10142857142856,-12.219333333333331,0,,0
KC6D8ZWWIQ0C,P2,42,13.360711841204655,2,0,0,,,,0.0,0.0,0,,0
OBIPZ6EIKFON,P2,1,0.6406570841889117,1,0,0,1.0,135.0,0.0,142.04444444444445,0.01666666666666572,0,,1
P1K78E7R4QZF,P2,57,8.161533196440795,2,0,0,,,,,,0,,0
Q637LFRXP678,P2,34,2.5023956194387407,1,0,0,,,,,,1,4.0,0
W5J3ZG27EXON,P2,51,24.594113620807665,1,0,0,1.2,108.76166666666666,-0.06603773584905659,232.38434782608695,-98.9865,0,,0
KM0ZPSXM1RBO,P2,67,29.010266940451746,2,0,1,8.777777777777779,50.64354430379747,1.4,287.12946808510634,26.546833333333332,0,,0
TBYJYCTVDOOP,P2,73,19.67693360711841,1,0,0,6.555555555555555,27.48542372881356,-0.5333333333333334,,,0,,0
4XUREQEJPEUT,P2,60,8.164271047227926,1,0,0,6.222222222222222,62.78803571428572,-0.5166666666666667,,,0,,0
NSNUYIZ7EB72,P2,67,17.207392197125255,4,0,1,4.888888888888889,178.7022727272727,0.016666666666666666,788.2568333333334,-43.130916666666664,1,1.0,0
W7IHG2C1ALZG,P2,40,15.225188227241615,1,0,0,13.222222222222221,39.931680672268904,-0.08333333333333333,,,0,,0
GQBJK4JKGDOV,P2,29,10.258726899383984,8,1,1,75.44444444444444,67.82655375552284,-0.16666666666666666,-3744.822060810811,-126.80958333333332,0,,0
MQBLN4FZ386I,P2,71,29.300479123887747,1,0,1,2.7777777777777777,101.94959999999999,-0.2166666666666667,7545.956578947368,181.7516666666667,0,,0
ATGFTI8YGXUN,P2,72,0.4106776180698152,1,0,0,,,,,,0,,0
NXBT52Z2Y0N2,P2,73,2.6338124572210813,1,0,0,,,,,,0,,0
ZCCCLXCV9009,P2,47,10.275154004106776,1,0,0,,,,1.68,0.0,0,,0
1YKWRP81N6QI,P2,73,19.67693360711841,1,0,0,,,,,,0,,0
WX1QESFV678M,P2,61,26.239561943874058,4,0,1,3.7777777777777777,521.850588235294,-0.38333333333333336,1233.4869491525424,6.562916666666661,0,,0
6WWUB1JST7MP,P2,88,27.10198494182067,3,0,0,8.666666666666666,91.08358974358976,-0.23333333333333328,3682.4322321428567,184.5301666666667,1,1.0,0
9YOKLBI48MDN,P2,33,17.52498288843258,1,0,0,,,,,,0,,0
5TXI6KEBUN5Z,P2,84,10.622861054072553,2,0,1,3.5555555555555554,191.4196875,0.16666666666666666,196.5848484848485,2.3399166666666624,0,,0
DYAVFK6COC5O,P2,55,2.5023956194387407,1,0,0,21.77777777777778,32.43821428571429,-0.36666666666666664,,,0,,0
FIY1ZHDOHMPG,P2,84,26.217659137577,2,0,1,12.0,156.19833333333332,1.05,5135.928582677166,-229.05033333333327,0,,0
JXBL41WSIU8U,P2,84,26.245037645448324,4,0,1,2.6666666666666665,111.11166666666666,0.16666666666666666,70.26086956521739,-0.8685833333333333,0,,0
0H0WO3P70KOF,P2,46,15.567419575633128,1,0,0,2.0,54.69,0.0,,,0,,0
9IN3ZRK7QP66,P2,76,11.841204654346338,2,0,0,2.2222222222222223,8.2315,0.06666666666666667,34.12533333333333,4.129666666666667,0,,0
04UB6KF9749O,P2,49,28.197125256673512,5,0,0,94.55555555555556,1102.42223266745,9.783333333333333,10774.244436363637,85.37858333333334,1,2.0,0
Q2L5BZLFA7GA,P2,53,19.67693360711841,1,0,0,7.25,14.986551724137932,-1.206451612903226,,,0,,0
6DUKE3JM2RVY,P2,55,4.4435318275154,1,0,0,1.2,166.66666666666666,-0.2,,,0,,0
0CLKASP6CZVJ,P2,53,2.6995208761122518,1,0,0,9.222222222222221,14.333373493975904,-0.38333333333333336,,,0,,0
30JW8NLBP5JS,P2,68,19.67693360711841,1,0,0,,,,,,0,,0
JHNK1785P25F,P2,78,20.09034907597536,5,0,0,5.333333333333333,95.32687499999999,0.13333333333333333,367.7201587301587,31.855833333333333,0,,0
Z6EIDCHTRD0H,P2,60,27.526351813826146,2,0,1,2.0,29.153888888888886,0.06666666666666667,34.71162162162162,2.7811666666666666,0,,0
H5473UN2G4N2,P2,76,10.039698836413416,2,0,1,4.222222222222222,216.40947368421052,-0.13333333333333333,452.82122807017544,54.697333333333326,0,,0
HIPS93EOVSUG,P2,39,30.45037645448323,3,0,0,,,,0.060000000000000005,0.0,0,,0
IDZ9BI21GXX1,P2,54,8.071184120465434,1,0,0,1.375,277.27272727272725,0.08270676691729323,,,0,,0
5F0R0EVVQIJ1,P2,43,19.457905544147845,6,0,0,15.222222222222221,142.73481751824815,-0.9833333333333335,165.609298245614,-2.7079999999999984,0,,0
V2S4IIERS9HW,P2,43,21.144421629021217,1,0,0,2.0,222.22222222222223,0.06666666666666667,,,0,,0
OCL4OEG2XH9J,P2,72,28.9637234770705,2,0,0,1.5,50.22666666666667,-0.5,,,0,,0
0E7XQQS28D89,P2,65,19.67693360711841,3,0,0,,,,,,0,,0
HVURJMEHKGZC,P2,71,10.143737166324435,2,0,1,2.2222222222222223,125.29249999999999,0.11666666666666667,1262.1575862068964,157.6626666666667,0,,0
IXKJZPIPP3YO,P2,83,19.67693360711841,1,0,0,,,,,,0,,0
KJJOGHKLME74,P2,78,12.791238877481177,7,0,0,6.333333333333333,279.04596491228074,0.13333333333333333,305.3180952380952,37.61800000000001,0,,0
6NBMLTUP3Q9D,P2,68,17.311430527036276,6,0,0,9.11111111111111,35.01634146341463,-1.1833333333333333,64.8790425531915,-4.6375,0,,0
ET8OP4U7798G,P2,69,29.765913757700204,2,0,1,3.6666666666666665,176.26363636363635,-0.26666666666666666,3936.95358974359,745.9005,0,,0
1KCON16W21F4,P2,65,19.110198494182068,5,0,1,10.222222222222221,115.86434782608696,-0.48333333333333334,147.78117647058824,13.9325,0,,0
G29ZBA7A5UZ3,P2,8,7.9342915811088295,1,0,0,,,,2.39,0.0,0,,1
C26UZ1620C1P,P2,71,18.56810403832991,3,0,1,17.555555555555557,39.4453164556962,-0.48333333333333334,2686.5904545454546,431.75949999999995,0,,0
QTW6OOSWNZDX,P2,53,19.67693360711841,1,0,0,,,,,,0,,0
0QPXNYCXLYRS,P2,79,26.313483915126625,2,0,1,3.0,245.6425925925926,-0.21666666666666667,254.81125000000003,-0.4515833333333366,0,,0
AESLREMBT4NA,P2,80,21.924709103353866,1,0,0,,,,3.48,0.0,0,,0
5HR1OH7Y1ZH9,P2,74,16.659822039698838,1,0,0,,,,,,0,,0
10EN7J6ADILR,P2,57,19.67693360711841,1,0,0,,,,,,0,,0
QX1MANVH3RQI,P2,74,12.227241615331964,1,0,0,,,,,,0,,0
HB38537PQVGT,P2,91,27.299110198494184,1,0,0,2.5714285714285716,280.8094444444444,0.07142857142857142,225.06571428571428,-9.659464285714282,0,,0
I770LJNUU7FK,P2,84,26.083504449007528,6,0,1,3.2222222222222223,29.27655172413793,-0.11666666666666667,103.26412698412699,11.926666666666668,0,,0
EWGF9XJTU6BL,P2,90,22.94318959616701,3,0,0,1.8571428571428572,661.1753846153847,-0.006578947368421038,80296.85413793103,1373.121166666668,0,,1
P3CH6SO8BURW,P2,58,19.67693360711841,1,0,0,2.0,101.47000000000001,0.4216216216216215,,,1,1.0,0
J3F4MFLULRJB,P2,53,9.88911704312115,8,1,1,38.55555555555556,228.5298270893372,-0.3,7018.62492248062,-541.7935000000001,0,,0
K066JFQZ98Q9,P2,56,23.805612594113622,7,0,1,39.888888888888886,99.47905292479109,-0.21666666666666667,705.0205537459283,-50.582750000000004,0,,0
8CSCQVDISWNB,P2,63,27.887748117727583,1,0,0,,,,,,0,,0
8NGSQQ4U9HAP,P2,60,5.190965092402464,1,0,0,,,,,,0,,0
7OJCXLC4Y73E,P2,32,17.352498288843258,7,0,0,1.0,1.33,0.0,14.016666666666667,-0.3689166666666666,1,1.0,0
89AURFG3YLK9,P2,18,2.1546885694729636,1,0,0,2.25,660.1566666666666,-0.1316348195329087,1417.9993617021278,-270.1691666666667,0,,0
UCRNWDKH4ZYZ,P2,61,19.67693360711841,1,0,0,,,,,,0,,0
V8LT1EOHABUF,P2,58,13.00205338809035,2,0,0,,,,,,0,,0
CMP0VZQB98E7,P2,73,16.57494866529774,5,0,1,14.88888888888889,516.0908208955224,0.8333333333333335,21155.645211267605,1588.4125000000001,1,3.0,0
0E8O3YA2REEA,P2,82,19.67693360711841,1,0,0,,,,,,0,,0
4WQVS9SEPPMV,P2,62,19.67693360711841,1,0,0,4.5,20.676666666666666,2.3333333333333335,,,0,,0
2F2P8KUVZMJZ,P2,62,19.67693360711841,1,0,0,3.25,226.92307692307693,0.38461538461538464,,,0,,0
5C3FVMCNE12A,P2,69,28.136892539356605,1,0,0,,,,,,0,,0
JFWFPL66RS3H,P2,39,12.531143052703628,1,0,0,,,,,,0,,0
M7CGF8V5MVDU,P2,44,10.269678302532512,2,0,0,1.0,70.3925,0.0,128.0738888888889,-33.19683333333333,0,,0
B6O5OKIO6WWU,P2,69,19.67693360711841,1,0,0,1.0,500.0,0.0,,,0,,0
NAOXYG9JD57R,P2,61,8.383299110198495,1,0,0,5.666666666666667,107.6470588235294,0.26666666666666666,,,0,,0
QFM2TUXF4WV5,P2,49,6.713210130047912,1,1,0,1.4285714285714286,63.02,-0.04790419161676646,-5507.3764,111.17258333333325,0,,1
DRSP9FPE67EY,P2,34,13.566050650239562,1,0,0,1.0,375.0,0.0,,,0,,0
Z4QLGQWFDU5S,P2,61,29.79876796714579,1,0,0,,,,0.0,0.0,0,,0
OHY8JU1EIFU1,P2,72,26.21492128678987,4,0,1,3.2222222222222223,117.50379310344827,0.1,4463.973,60.6495,0,,0
QKURY8BZBU9R,P2,70,21.22381930184805,1,0,0,1.5714285714285714,178.1818181818182,0.14285714285714285,,,0,,0
711C93VYYC2O,P2,82,19.67693360711841,1,0,0,,,,,,1,2.0,0
UVW2GM9EMWQ9,P2,77,9.661875427789186,1,0,0,,,,,,0,,0
V6ZAPWNFJZWN,P2,94,9.88911704312115,9,0,1,4.333333333333333,188.50076923076924,0.2,537.4614035087719,-76.22033333333334,0,,0
BFSLC0K211C5,P2,67,13.336071184120465,2,0,0,,,,,,0,,0
TGXNAO7A02WN,P2,64,29.66461327857632,2,0,1,1.2222222222222223,19.572727272727274,0.06666666666666667,437.4390476190476,24.322333333333336,0,,0
K1HQSCGUWAZN,P2,69,19.67693360711841,1,0,0,2.875,260.8695652173913,-0.33783783783783783,,,1,1.0,0
159YBGXQTZPK,P2,78,18.72689938398357,2,0,0,,,,,,0,,0
S2E1TSKOUH8D,P2,79,26.297056810403834,2,0,1,3.2222222222222223,81.41620689655173,-0.21666666666666667,289.5519672131148,10.329166666666662,0,,0
DH7KGBMENYTM,P2,53,19.67693360711841,1,0,0,,,,,,0,,0
XCDVGDW2UIK1,P2,44,8.856947296372347,1,0,0,,,,,,0,,0
VDXUVZGJL4EV,P2,62,19.67693360711841,1,0,0,,,,,,0,,0
6ZOL29X5TWXG,P2,43,8.83504449007529,10,0,1,48.55555555555556,221.31302059496565,-1.0,753.4423587223587,-29.923250000000003,1,6.0,0
1FTK2TW4AULC,P2,63,19.67693360711841,1,0,0,,,,,,0,,0
MZZ4KC1I4XNH,P2,44,9.659137577002053,1,0,0,1.0,110.0,0.0,,,0,,0
E5MMU04YJJSM,P2,29,10.258726899383984,5,0,0,3.125,1294.5803999999998,0.2731829573934837,20510.208813559322,-2210.586333333333,0,,0
9P6I2CTSWZFH,P2,77,19.67693360711841,1,0,0,,,,,,0,,0
K67MNL9Y5FZF,P2,31,10.362765229295004,1,0,0,,,,0.09,0.0,0,,0
CY8N2F1G16ET,P2,59,19.67693360711841,1,0,0,5.333333333333333,139.69416666666666,0.45000000000000007,,,0,,0
QYPF5J8CM0QG,P2,57,26.086242299794662,2,0,0,1.0,186.87,0.0,18494.408499999998,-2273.6933333333336,0,,0
QTRH87XD1KNE,P2,75,26.220396988364133,2,0,0,2.2222222222222223,491.4415,-0.08333333333333333,2101.7473170731705,106.23091666666667,0,,0
1GTA8Y9XVTBV,P2,42,16.813141683778234,1,0,0,8.666666666666666,24.82,-1.3571428571428572,,,0,,0
QDXMO5QLM7SV,P2,58,1.83709787816564,1,0,0,,,,,,0,,0
RY4X1SAOZ5LW,P2,79,19.67693360711841,1,0,0,,,,,,0,,0
6K4O3XOGWZK2,P2,83,26.184804928131417,2,0,1,5.444444444444445,258.5485714285714,0.03333333333333333,2522.9977419354836,-358.01875,0,,0
XW6EDARLPWXC,P2,71,1.995893223819302,1,0,0,,,,,,0,,0
