IDENTIFIKATOR_KLIJENTA,DOB,TENURE_YEARS_REF,n_products,has_kredit,PRIMA_PLACU,avg_txn_per_month,avg_txn_amount,avg_balance,balance_trend,has_contact,CHURNED
XA8PLMX9QTOE,68,6.288843258042436,1,0,0,1.3333333333333333,200.0,0.0,0.0,0,0
XA9SWA0SLT79,49,7.939767282683094,1,0,0,7.142857142857143,66.17399999999999,0.0,0.0,0,0
XAC1XSVJ5GD6,70,27.813826146475016,8,1,1,22.0625,1107.7374787535412,1829.145968992248,59.79325735294117,0,0
XADZIP8F73J3,75,11.841204654346338,1,0,0,0.0,0.0,0.0,0.0,0,0
XAESZX4CJI5M,73,18.934976043805612,2,0,1,3.0625,99.02673469387754,120.60517241379311,-4.3721323529411755,0,0
XAOEJ5T4AI7L,66,19.42505133470226,1,0,0,4.428571428571429,33.35612903225806,0.0,0.0,0,0
XAOQVD3EYL96,68,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,1
XAVMWJ6EHCHH,71,27.274469541409992,3,0,1,1.75,38.64107142857143,493.8589285714285,-25.379588235294122,0,0
XB1ZGWKUQX7J,80,19.42505133470226,1,0,0,1.0,100.0,0.0,0.0,1,0
XBKJ4BMN5RSA,75,19.397672826830938,5,0,1,3.8125,240.85196721311473,6986.380693069306,109.30543382352943,0,0
XBP2OQ7467CL,51,5.754962354551677,1,0,0,0.0,0.0,0.0,0.0,0,0
XBSN4905303I,73,2.1683778234086244,2,0,0,1.3333333333333333,2038.045,9884.614230769232,-1468.3657352941175,0,0
XBUBJROY36F2,59,4.046543463381246,1,0,0,0.0,0.0,0.0,0.0,0,0
XCDTXDS91BR5,54,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
XCDVGDW2UIK1,44,8.605065023956195,1,0,0,0.0,0.0,0.0,0.0,0,0
XCKT57ISOF3O,42,11.496235455167694,1,0,0,3.0,39.428333333333335,0.0,0.0,0,0
XCO2IVTVUN5Q,67,5.593429158110883,2,0,0,2.0,14225.721666666666,28129.430566037736,-1403.011838235294,0,0
XCW2BABDTEBK,10,9.656399726214921,1,0,0,0.0,0.0,4247.12,0.384375,0,0
XCX48PQ7MU6G,63,27.17864476386037,9,0,1,54.5625,72.82915234822451,735.4212403100775,-5.737235294117647,0,0
XCYJQ6049V8L,50,1.4921286789869952,2,0,0,2.5,61.03633333333333,0.0,0.0,0,0
XD0LCBJZ5X4Q,76,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
XD1CB4UUOR3Z,60,27.652292950034223,1,0,0,11.6875,89.85058823529413,0.0,0.0,0,1
XD222SGAJTH3,75,13.352498288843258,1,0,0,1.0,6.6,0.0,0.0,0,0
XD8NPP58RSCX,59,20.5968514715948,1,0,0,17.6875,110.44674911660778,0.0,0.0,0,0
XDGR10PFWYJV,82,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,1,0
XDHR7MJMCXL6,42,9.853524982888432,2,0,0,0.0,0.0,0.0,0.0,0,0
XDLXD1JSUUPE,37,17.059548254620122,4,0,1,13.25,61.76349056603774,888.5060714285715,-201.49956617647058,0,0
XDMGQJZKW4N5,57,29.31690622861054,3,0,0,30.25,200.7284090909091,555.2561048689139,-77.02063235294118,1,0
XDRK5LVJRHRL,67,28.758384668035593,2,0,1,9.066666666666666,151.85558823529414,1745.9794478527608,-18.950772058823542,1,0
XDT8PPTM5VXB,68,29.67008898015058,4,0,1,11.5625,256.5901081081081,269.1269454545455,-13.473441176470587,0,0
XE1I765S0JYS,75,26.8145106091718,3,0,1,4.8125,185.31649350649352,145.56770491803277,21.501580882352943,0,0
XE4FON9XSSWL,63,26.811772758384667,4,1,1,23.0,82.2833152173913,-44.71210682492581,75.3580955882353,0,0
XEBEY6Y2SXYX,66,18.034223134839152,4,0,1,32.1875,52.15456310679611,696.2016120906801,-19.20047794117647,0,0
XEDT6EHSVVDE,41,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,1
XEE33AMG4BWI,53,4.999315537303217,1,0,0,0.0,0.0,0.0,0.0,0,0
XEHY0PD48CXS,21,8.539356605065024,1,0,0,0.0,0.0,3739.0676470588232,0.033463235294107774,0,1
XEKPLI5YUIAU,73,26.49965776865161,2,0,0,0.0,0.0,0.95,0.0,0,0
XEO3989XBPKA,85,17.018480492813143,4,0,1,5.0,177.401375,354.7631775700935,-30.92825735294117,0,0
XF0ZMMLGP90E,78,27.247091033538673,2,0,1,6.8125,84.60266055045872,8640.38392857143,-440.149044117647,0,0
XF22QDZZTWE7,53,19.42505133470226,2,0,0,25.3125,55.88637037037037,0.0,0.0,0,0
XF91DCJXZY7Q,55,29.322381930184804,1,0,0,0.0,0.0,0.0,0.0,0,0
XFD9OF2JHZEJ,14,9.921971252566735,1,0,0,1.0,18.79,194.768,5.768147058823529,0,0
XFG6VWFODIXH,82,20.123203285420946,3,0,1,1.5,167.15944444444443,1079.9727624309392,31.45986029411765,0,0
XFGAUZTYRXFD,63,26.49965776865161,3,0,1,49.5625,289.8258638083228,13149.42564231738,3793.0244926470587,1,0
XFR4JX0C5W79,87,20.262833675564682,7,0,0,3.0625,119.6226530612245,103.51441798941798,-8.025610294117648,0,0
XFZTF9ANKSW2,59,19.42505133470226,1,0,0,19.75,21.018196202531644,0.0,0.0,0,0
XG8KQF7W8S1Z,73,9.568788501026694,1,0,0,3.8,6360.772631578947,3881.470576923077,-19.680573529411767,0,1
XGAZLY5GUMOJ,53,14.45037645448323,1,0,0,0.0,0.0,0.0,0.0,1,0
XGBAYVIGZVJX,65,24.027378507871322,2,0,1,2.125,30.96970588235294,163.92951612903224,-1.749691176470589,0,0
XGDHTW1K76MU,46,1.6892539356605065,1,0,0,0.0,0.0,0.0,0.0,0,0
XGI68V7QA1SF,66,27.274469541409992,13,1,1,8.0625,291.3899224806201,-86.69378109452737,-19.79017647058824,1,0
XGIZGTOVQQLJ,78,27.247091033538673,4,0,1,4.125,132.99621212121212,64.68513043478261,0.5818676470588234,0,0
XGLSGDMGU77U,55,7.701574264202601,1,0,0,0.0,0.0,0.0,0.0,0,0
XGNLMT6Z520W,65,0.1861738535249829,1,0,0,1.5,235.85333333333332,0.0,0.0,0,0
XGNPCKKW00M5,67,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
XGZQF5366EVV,29,1.623545516769336,1,0,0,1.0,245.0,0.0,0.0,0,0
XH8BBHZVY6T4,56,19.42505133470226,2,0,0,33.875,27.567656826568268,0.0,0.0,0,0
XHE9F6ZNDKYP,37,5.675564681724846,1,0,0,0.0,0.0,0.0,0.0,0,0
XHY5C6F98PKZ,64,19.42505133470226,1,0,0,2.4545454545454546,58.174814814814816,0.0,0.0,0,0
XI3BFAAJY9NB,28,7.627652292950034,1,0,0,0.0,0.0,0.0,0.0,0,0
XIGFFY6XJW9C,31,19.340177960301162,7,1,0,64.9375,76.87566891241579,-101.32179166666668,-25.566911764705882,1,0
XIII97RTGRLS,51,1.4154688569472964,1,0,0,0.0,0.0,0.0,0.0,1,0
XIUSR98UMNQ3,46,6.6036960985626285,1,0,0,0.0,0.0,0.0,0.0,0,0
XJ20A22B5GKZ,18,2.236824093086927,3,0,0,7.142857142857143,49.00020000000001,261.5303401360544,39.79664705882353,0,0
XJ4DJSYQHBQD,73,13.59069130732375,1,0,0,2.3333333333333335,204.21914285714286,0.0,0.0,1,0
XJ9Q95DYB7LU,90,19.304585900068446,3,0,0,1.3076923076923077,70.7305882352941,23049.973684210527,93.35239705882343,0,1
XJDV1ZN6HLBZ,85,9.541409993155373,1,0,0,0.0,0.0,0.0,0.0,0,0
XJN39AHUFBJP,71,28.76933607118412,3,0,0,11.875,89.62705263157895,275.31146666666666,-2.712088235294117,0,0
XJTIOOCXW5SI,86,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
XJXZE5Y73J1I,60,19.42505133470226,2,0,0,0.0,0.0,0.0,0.0,0,0
XJZM11UJZ43F,87,3.561943874058864,4,0,0,2.5,227.25775,145.42190476190476,7.680264705882353,0,1
XKE08O4O714C,54,1.6153319644079398,1,0,0,0.0,0.0,0.0,0.0,1,0
XKEQ0EZGQBXU,56,9.338809034907598,3,0,1,6.75,1749.5564814814816,14241.415811965811,-1293.6121176470588,0,0
XKJRGTGC13PH,65,28.44079397672827,1,0,0,10.6875,59.58777777777778,0.0,0.0,0,0
XKOSPTBHOIPF,70,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
XKP9V6HVUZWL,71,17.66461327857632,2,0,1,3.875,167.23096774193547,346.35046728971963,3.132705882352941,0,0
XL3FQZLM8WB8,22,4.290212183436003,4,0,0,24.375,25.261435897435895,9610.805124223603,181.8431029411765,0,0
XL9YVPC7DTFK,76,19.07460643394935,2,0,0,0.0,0.0,0.0,0.0,0,0
XLG233R65VVI,79,25.83709787816564,2,0,1,2.5,553.9225,3247.889076923077,-94.25966911764706,1,0
XLJ0AC31T18Z,57,2.0698151950718686,1,0,0,0.0,0.0,0.0,0.0,0,0
XM216KB36BDW,65,1.4976043805612593,4,0,1,1.6666666666666667,328.9405,4982.989230769231,623.6701250000001,0,0
XMLEXQ8WG5JA,87,18.858316221765914,2,0,1,5.1875,157.2209638554217,579.8856818181819,16.13931617647059,0,0
XMRJQ4Y7QU0C,52,19.42505133470226,1,0,0,2.5833333333333335,97.46129032258065,0.0,0.0,0,0
XMTH3E96PGWJ,74,26.537987679671456,4,0,1,37.625,29.662425249169434,452.11629370629373,-6.474757352941178,0,0
XMTO0754DCRR,47,26.140999315537304,1,0,0,3.2222222222222223,131.32793103448276,0.0,0.0,1,0
XN1CIX5RMBRH,57,27.581108829568787,1,0,0,3.5833333333333335,51.19046511627907,0.0,0.0,0,0
XNA49GY3CYDU,58,7.841204654346338,2,0,0,0.0,0.0,0.0,0.0,0,0
XO0K4RAHLQCL,40,13.190965092402465,1,0,0,0.0,0.0,0.0,0.0,0,0
XO8I8QEQYQTL,73,14.754277891854894,2,0,0,0.0,0.0,0.0,0.0,0,0
XOCP5YEDTX6Y,75,17.037645448323065,2,0,1,4.125,115.95575757575757,856.6811881188119,-8.170330882352939,0,0
XOL139IWWXR4,75,13.357973990417522,9,0,1,21.5,43.6753488372093,405.14388185654013,-19.712470588235295,1,0
XOYDUD526V8X,62,2.409308692676249,1,0,0,0.0,0.0,0.0,0.0,1,0
XP4NGYKUMCLP,54,1.322381930184805,1,0,0,0.0,0.0,0.0,0.0,0,0
XPTD22F1HCSC,64,26.50239561943874,1,0,0,0.0,0.0,0.0,0.0,0,0
XQ2AFZP3GJN8,84,25.924709103353866,9,0,1,10.1875,87.70711656441718,107.11969465648855,-1.3686029411764706,0,0
XQ4FHUQ5J7CA,71,9.481177275838467,1,0,0,1.8333333333333333,22.39,0.0,0.0,0,0
XQF4TVP0CH20,41,10.042436687200547,10,0,1,24.4375,524.4866751918158,2450.298544698545,-142.0762205882353,1,0
XQJ4DV45K43W,77,11.06091718001369,1,0,0,0.0,0.0,0.14,0.0,0,0
XQZCETKYIG5B,49,15.901437371663244,1,0,0,0.0,0.0,0.0,0.0,0,0
XR9067CM34PW,53,2.2532511978097194,1,0,0,0.0,0.0,0.0,0.0,0,0
XRC5LKD6AVR4,38,18.584531143052704,1,0,0,1.0,102.216,0.0,0.0,0,0
XRDMDA1864MY,57,24.145106091718002,2,0,0,1.4444444444444444,1116.2838461538463,5872.4725,573.9466764705883,0,0
XRKCAX0H4S8B,68,4.870636550308008,1,0,0,0.0,0.0,0.0,0.0,0,1
XRR6JNBNHUQI,52,13.207392197125257,1,0,0,3.357142857142857,26.377659574468087,0.0,0.0,0,0
XRSE2UH1J6MH,46,7.186858316221766,1,0,0,0.0,0.0,0.0,0.0,0,0
XRYF0GZHC98U,58,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,1
XRZEOSLS9PG1,58,2.2505133470225873,1,0,0,4.333333333333333,77.53307692307692,0.0,0.0,1,0
XS6SIG3BGCI1,41,17.593429158110883,2,0,0,2.0,7519.965,4615.384615384615,-500.0,0,1
XSEKJRF26XJV,46,25.1854893908282,3,0,1,40.25,51.60391304347826,6013.308921832884,104.24060294117649,1,0
XT1TQ6HS5ZMO,75,19.42505133470226,1,0,0,2.2666666666666666,104.33735294117646,0.0,0.0,0,0
XT2IW7103B3F,65,22.171115674195757,2,0,1,5.3125,59.146,310.10719626168225,4.408382352941177,0,0
XT8DHUZY6GB7,47,9.817932922655714,7,1,1,18.5625,62.44771043771044,321.7996103896104,166.8694411764706,0,0
XTAYXS9B3SHX,78,27.274469541409992,5,0,1,3.625,98.69258620689655,7465.377094017094,120.99215441176472,0,0
XTD41GATMGEY,45,9.69472963723477,10,1,1,33.6875,67.64250463821892,-290.31370449678803,-24.730470588235296,0,0
XTQ1W4WECEVK,55,18.869267624914443,8,1,1,73.125,76.68975213675213,-168.182156626506,66.46214705882352,1,0
XTQOBWWDUQKO,51,19.42505133470226,1,0,0,1.0,52.665,0.0,0.0,0,0
XTUZKOPB1VVK,72,28.76933607118412,6,0,1,52.25,19.120717703349282,-120.25308855291577,25.163448529411767,0,0
XTZMEO0UV9WH,83,18.7378507871321,1,0,0,1.6,320.2245833333333,143.6763043478261,-8.881639705882353,0,1
XU09CE1ZYXJD,81,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
XU2J71VJHDIY,24,13.396303901437372,1,0,0,0.0,0.0,0.0,0.0,0,0
XUA4JDIAGDUY,54,16.83230663928816,2,0,1,3.3125,17.255471698113208,-1.4245794392523359,4.840441176470589,0,0
XUEZ4OY98ZR3,70,19.42505133470226,1,0,0,10.75,43.88401162790698,0.0,0.0,0,0
XUH85O953X9K,60,18.921286789869953,2,0,1,3.1875,27.65156862745098,196.04754098360655,-14.960411764705881,0,0
XUJQTVYZ8G7G,61,19.21971252566735,4,1,0,8.0,226.94096153846155,-1009.3567549668874,270.42833088235295,0,0
XUUUZGZDCLC7,53,4.832306639288158,1,0,0,0.0,0.0,0.0,0.0,0,0
XV06H2DRQVXS,31,4.884325804243669,1,0,0,1.0,23.0,0.0,0.0,0,0
XV1YWL9TILJI,10,9.626283367556468,1,0,0,1.0,0.01,7.725882352941177,0.0009044117647059454,0,0
XVD24LDH2KSF,66,27.227926078028748,1,0,0,3.2666666666666666,95.80040816326532,0.0,0.0,0,0
XVIYVKCF47YU,88,24.44079397672827,2,0,1,4.125,141.39151515151516,9602.420384615385,110.70974999999996,0,0
XVJCKMVLW55F,62,19.68788501026694,1,0,0,0.0,0.0,0.0,0.0,0,0
XVM73OCDZG3L,71,13.390828199863108,2,0,1,6.0,135.14583333333334,788.3955371900827,-63.27150735294118,0,0
XVQ0HM5EJGPC,81,7.953456536618754,1,0,0,0.0,0.0,0.0,0.0,0,0
XW6EDARLPWXC,71,1.7440109514031485,1,0,0,0.0,0.0,0.0,0.0,0,0
XWFNNW9425UL,75,26.661190965092402,1,0,0,0.0,0.0,48.28588235294118,0.0009044117647057181,0,1
XWLZ0HQKWVQZ,35,9.566050650239562,3,0,0,3.0,283.3333333333333,0.0,0.0,0,0
XWVYHX3V1KPR,55,24.528405201916495,1,0,0,4.0,79.75232142857143,0.0,0.0,0,0
XX5DI4XWPC13,69,0.15879534565366188,1,0,0,3.0,300.0,0.0,0.0,1,0
XXHARJ0JMA73,57,19.42505133470226,1,0,0,4.5,335.78711111111113,0.0,0.0,0,0
XXI9JWCI6D5Q,47,6.513347022587269,1,0,0,0.0,0.0,0.0,0.0,0,0
XXIDR7PZ7E5P,58,19.42505133470226,1,0,0,1.8461538461538463,258.3333333333333,0.0,0.0,0,0
XXL9GZR228V6,81,25.782340862423,2,0,1,1.75,250.61928571428572,258.39884615384614,12.175301470588234,0,0
XXLW37C2RKUA,57,13.043121149897331,2,0,0,1.6666666666666667,50143.368,43498.99347826087,-1666.0762499999996,0,0
XXM50X3DDJK4,41,7.863107460643395,1,0,0,0.0,0.0,0.0,0.0,0,0
XXNVOFCHCZKS,63,28.55852156057495,1,0,0,1.7857142857142858,53.0272,0.0,0.0,0,0
XXPFRWS62XFS,53,5.905544147843942,1,0,0,0.0,0.0,0.0,0.0,0,0
XXT8PQR8O071,69,28.758384668035593,6,0,1,4.25,237.05352941176469,136.19164285714288,-2.5902573529411765,0,0
XXWPMDTV71S0,64,3.030800821355236,1,0,0,16.9375,23.94642066420664,0.0,0.0,0,0
XXYAGFD5JLSX,46,19.42505133470226,1,0,0,1.25,62.908,0.0,0.0,0,0
XY0LYEBFHE50,43,8.013689253935661,1,0,0,0.0,0.0,4.38,0.0,0,0
XY2UO1J6D8BV,64,4.91170431211499,1,1,0,1.1111111111111112,83.325,-899.2079487179487,92.03928676470588,0,1
XY6XIKGWRKPA,13,9.828884325804244,1,0,0,0.0,0.0,69.15117647058824,0.006330882352941813,0,0
XYGHRIOXCNQM,66,9.037645448323067,1,0,0,2.3,73.42304347826087,0.0,0.0,0,0
XYZP4P9TH830,60,14.929500342231348,1,0,0,13.23076923076923,74.92197674418604,0.0,0.0,0,0
XZB33SFHZYQU,68,11.613963039014374,1,0,0,1.0,328.6,0.0,0.0,0,0
XZLMVI1SQ0EL,48,8.02464065708419,2,0,0,16.428571428571427,34.50669565217391,0.0,0.0,0,0
XZPD2KGWQH1P,41,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,1
XZTT7TX88TJX,54,28.843258042436688,3,0,1,16.125,105.69531007751938,2061.6538942307693,166.59044852941173,0,0
Y06IM4GQZA1X,71,25.968514715947983,3,0,1,3.8125,78.26819672131147,16699.54561983471,394.09788970588244,0,0
Y07D3ED2HJW7,36,7.9342915811088295,1,0,0,0.0,0.0,0.0,0.0,0,1
Y0F8DY9F6SY5,59,9.702943189596168,1,0,0,0.0,0.0,0.0,0.0,0,0
Y0IH3KKYOXB0,70,22.015058179329227,3,0,0,3.0,6009.384999999999,5389.8004,-178.94161029411762,0,1
Y0TMPP7UN2JM,87,29.26488706365503,3,0,1,3.375,1610.5466666666669,35282.700533333336,254.4929044117646,0,0
Y0VDVNCSPR2H,58,13.070499657768652,1,0,0,0.0,0.0,0.0,0.0,0,0
Y0XSPEF60E9S,83,24.98836413415469,4,0,1,3.625,126.04844827586206,250.79190476190476,1.0940955882352943,0,0
Y12SGBV9MQR4,90,25.83436002737851,3,0,1,1.2727272727272727,913.7814285714286,3179.071463414634,-60.4754117647059,0,0
Y17VP1TM9H8S,52,18.510609171800137,5,0,0,9.3125,152.8340268456376,589.3815483870968,33.20086764705883,0,0
Y199WBCD7AHZ,88,24.870636550308006,1,0,0,0.0,0.0,669.1052941176471,0.005426470588230359,0,0
Y1D01VK5MVAH,35,5.746748802190281,1,0,0,2.0,84.555,0.0,0.0,0,0
Y1KYVFK8L4VS,46,12.550308008213552,1,0,0,24.6875,31.63724050632911,0.0,0.0,0,0
Y1PW5LN97KGH,42,6.195756331279945,1,0,0,0.0,0.0,0.0,0.0,0,0
Y29INPF3SHED,47,13.089664613278575,1,0,0,0.0,0.0,0.0,0.0,0,0
Y29ZYU5I9N62,35,11.939767282683095,2,0,0,4.75,35.52105263157895,-0.4158823529411764,3.62,1,0
Y2FLTSPDSXFS,48,2.625598904859685,1,0,0,0.0,0.0,0.0,0.0,1,0
Y2YUKP3BYF9O,63,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
Y36BIO6X59B4,62,18.16290212183436,4,0,0,6.625,35.12320754716981,-12.77310559006211,3.7630073529411763,0,0
Y3D8PJNYIK76,81,19.17864476386037,4,0,1,10.6875,39.95690058479532,112.78128205128206,-3.5549264705882364,0,0
Y3P5DA5SCGE3,65,1.4127310061601643,1,0,0,1.0,10.0,0.0,0.0,0,0
Y3RLO7M3V89N,57,19.42505133470226,1,0,0,1.6666666666666667,95.33,0.0,0.0,0,0
Y3VF459YXFS1,31,17.00205338809035,2,0,0,1.8333333333333333,1.5277272727272726,-3.7354385964912282,-0.5060367647058823,0,0
Y3W5LT6KVIDM,0,0.23545516769336072,1,0,0,1.0,135.0,1242.0,0.0,0,1
Y3XB9X94DEFT,95,11.53182751540041,2,0,0,1.2857142857142858,163.76666666666668,157.9571052631579,1.130375,0,0
Y41GZIBQT065,38,12.060232717316905,2,0,0,1.5,266.6666666666667,0.0,0.0,0,0
Y41UQN914JBP,75,28.843258042436688,2,0,1,3.0,194.94562499999998,263.3967857142857,-8.550654411764706,0,0
Y444E14T4TL9,63,13.10609171800137,1,0,0,1.2,52.596666666666664,0.0,0.0,1,0
Y48KOSYPZ555,91,13.880903490759753,1,0,0,0.0,0.0,0.0,0.0,0,0
Y4BWJDS71VD1,45,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,1
Y4IX2W52YNG9,72,1.9329226557152634,1,0,0,3.5,3780.683714285714,9118.148125,-371.89395604395605,0,0
Y4QJNVUBPYNX,26,10.00684462696783,5,0,0,20.3125,99.61547692307693,22.80826003824092,-2.2804999999999995,1,0
Y4VDLIW6IFDQ,54,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
Y4WWEF8IBCUG,75,20.197125256673512,3,0,1,3.6875,128.62627118644068,2024.5077083333333,54.51503676470588,0,0
Y54221UBQNBJ,62,12.106776180698152,1,0,0,1.0,258.7966666666667,0.0,0.0,0,0
Y5GBUN1RWRPP,71,19.42505133470226,1,0,0,20.5625,21.68775075987842,0.0,0.0,0,0
Y5JM05H09DJV,56,9.681040383299111,9,1,1,47.875,124.93083550913839,1613.4361590524536,64.73295588235295,1,0
Y5RXNTAM3FCH,72,24.870636550308006,2,0,1,3.125,205.8736,285.8671052631579,15.409926470588236,0,0
Y5U5ZRUS7S3N,82,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
Y6A0BVIG64XC,60,4.2354551676933605,2,0,0,2.4285714285714284,197.05882352941177,0.0,0.0,0,0
Y6D77BKV5E8V,51,9.64271047227926,5,1,0,2.9375,260.708085106383,-12716.563402061855,0.32176470588235306,0,0
Y6KC12SOE2KF,71,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
Y6NAR2E6HCU7,20,9.886379192334017,1,0,0,0.0,0.0,1.19,0.0,0,0
Y71M20L9ZNHU,64,27.38945927446954,1,0,0,0.0,0.0,0.0,0.0,0,0
Y75U2OYO575I,51,19.159479808350444,4,1,1,22.0,93.21463068181819,370.54795454545456,15.054374999999999,0,0
Y789ESHOYGQD,78,5.040383299110198,2,0,0,0.0,0.0,0.0,0.0,0,0
Y7A1PK2GBKHM,59,27.077344284736483,2,0,0,1.4615384615384615,31.639999999999997,268.5153125,9.657492647058826,0,0
Y7A5QR5OCO95,85,25.423682409308693,2,0,1,2.875,175.0663043478261,216.43423728813556,-1.0793308823529415,0,0
Y7IO6XZ4I4NE,69,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
Y7K5G73QBI7O,86,26.031485284052017,2,0,1,1.9375,251.38516129032257,164.440625,3.9728161764705874,0,0
Y7OOBCHV6U3E,45,2.707734428473648,6,1,1,35.625,164.65905263157896,1324.1082984293193,-40.93360294117647,1,0
Y7QFGPRPLURU,23,1.325119780971937,1,0,0,0.0,0.0,0.0,0.0,0,0
Y7QP5JJN6ML1,46,26.902121834360027,2,0,0,0.0,0.0,0.0,0.0,0,0
Y7UOW9LSCFAV,15,10.140999315537304,1,0,0,1.0,126.05,290.9878260869565,-99.34869852941175,0,0
Y83X0AF0IZMA,64,21.73305954825462,5,0,1,9.125,88.46869863013698,815.0415420560748,49.6084411764706,0,0
Y87XRA259HBK,63,4.731006160164271,2,0,0,0.0,0.0,0.0,0.0,0,0
Y8BMB2OAAPIK,53,4.079397672826831,2,0,0,0.0,0.0,0.0,0.0,0,0
Y8KWHKK52ZW8,70,22.713210130047912,2,0,1,2.2857142857142856,249.949375,636.6137931034483,71.66421323529411,0,0
Y8L81QC2RDOQ,54,17.144421629021217,2,0,1,23.0,68.96535326086956,8756.427624309392,146.6897720588235,0,0
Y8UWPFJCPN3M,53,20.520191649555098,2,0,0,11.4,19.640614035087722,0.0,0.0,1,0
Y93513BDKMQ1,66,20.659822039698838,1,0,0,2.7,145.43185185185186,0.0,0.0,0,0
Y937MOMEN2W9,79,27.98631074606434,1,0,0,3.3333333333333335,155.3,0.0,0.0,0,0
Y9DYNTLFLA1B,47,23.920602327173167,5,0,0,4.875,332.0992307692308,307.53818840579714,8.906110294117648,0,0
Y9K8MJUCIIRI,80,14.351813826146476,1,0,0,0.0,0.0,0.0,0.0,0,0
Y9LGHEGVZ3JE,51,27.274469541409992,2,0,1,1.875,15.958333333333334,1345.8390625,27.44602941176471,0,0
Y9TIGGOJW102,57,17.932922655715263,7,0,1,13.25,57.19679245283019,199.66454198473284,11.572205882352941,0,0
YA0LLP48I3FT,28,9.902806297056811,6,0,0,32.6875,49.66900573613766,394.8403365384615,-26.447352941176472,0,0
YA5MTRIYKI4H,89,26.297056810403834,3,0,1,3.0625,7603.0146938775515,27869.707094017092,347.2918529411766,0,0
YAIJUSBD4AM5,60,8.043805612594113,1,0,0,1.1428571428571428,1456.905625,458.07122448979595,0.0566102941176469,0,0
YAOZDXUVDIQK,40,4.8815879534565365,2,0,0,0.0,0.0,0.0,0.0,1,0
YBA5LKCRL7XF,53,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
YBBRN36GUT95,63,8.7419575633128,1,0,0,1.9166666666666667,63.559999999999995,0.0,0.0,0,0
YBK0TPJZ6R0S,19,9.793292265571527,2,0,0,1.0,7500.0,6435.518571428571,-154.37394852941176,0,0
YBQMDWLPOSXB,61,19.42505133470226,1,0,0,19.75,21.184398734177215,0.0,0.0,0,0
YBTYM34RPWDG,66,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
YBX8EGJHFA2B,55,19.42505133470226,1,0,0,3.875,241.1290322580645,0.0,0.0,0,0
YBYD0HD2FTKT,52,1.325119780971937,1,0,0,2.0,50.0,0.0,0.0,0,0
YC1SEWFWG8SU,55,19.42505133470226,1,0,0,1.5,138.88,0.0,0.0,0,0
YC4EN9ZXW49M,52,2.3928815879534566,1,0,0,1.875,231.66666666666666,0.0,0.0,0,0
YC8QG6FS06XG,40,19.304585900068446,3,0,0,3.0,27.34060606060606,-1.8045833333333328,-2.787779411764706,0,1
YCG6KDV9L5Z6,72,20.813141683778234,4,0,1,11.0625,69.7890395480226,237.90854545454545,-3.8175661764705877,0,0
YCRTYJAY5681,57,2.3134839151266258,1,0,0,1.1818181818181819,223.07692307692307,0.0,0.0,1,0
YCW0MUL9EBSZ,34,3.9616700889801506,1,0,0,1.3125,374.25666666666666,0.0,0.0,0,0
YD3Y7AZOELIU,61,27.255304585900067,1,0,0,1.0,0.01,42.29588235294118,0.0009044117647056867,0,0
YD7PNJGYVGRG,28,5.286789869952088,2,0,0,0.0,0.0,0.0,0.0,0,1
YDBHYP6164MZ,60,27.50718685831622,1,0,0,0.0,0.0,0.0,0.0,0,0
YDCOV5JLDQ58,61,2.379192334017796,1,0,0,1.0,200.0,0.0,0.0,0,0
YDGPI2DMNPLS,81,13.379876796714578,2,0,1,3.125,130.019,165.2809375,-3.596132352941176,0,0
YDML1TAZBIVL,61,20.621492128678987,2,0,0,1.5,1.0544444444444445,972.460909090909,-1.8819117647058834,0,0
YDPWZKZE0EFL,78,26.001368925393567,3,0,1,4.6,204.49478260869563,1872.8739516129033,-12.862404411764702,0,0
YDT7BE22L2GH,70,25.987679671457904,1,0,0,0.0,0.0,7.79,0.0,0,0
YDZRUC8MU385,63,19.42505133470226,1,0,0,5.0,278.94899999999996,0.0,0.0,0,0
YE49HBDYSS9E,40,7.950718685831622,2,0,0,0.0,0.0,0.0,0.0,0,0
YE8FD611P6I1,46,9.626283367556468,1,0,0,1.0,50.0,0.0,0.0,0,0
